frame,track_id,class_id,x_center,y_center,width,height
1,1173,2,901.83,727.95,169.68,146.61
1,1188,2,585.5,1010.66,493.82,356.47
2,1173,2,901.16,728.2,170.07,146.82
2,1188,2,584.73,1011.52,494.9,356.55
2,1125,2,952.53,635.54,128.01,91.97
3,1173,2,901.14,726.61,169.46,148.68
3,1188,2,584.53,1011.66,495.72,356.05
3,1208,2,716.43,720.72,198.33,106.07
4,1173,2,905.08,725.73,177.64,151.05
4,1188,2,586.62,1011.06,492.24,355.95
4,1208,2,713.7,721.17,198.52,102.77
4,1210,2,696.01,721.31,140.67,93.89
4,1125,2,961.63,625.31,114.58,80.94
5,1173,2,904.26,726.94,176.59,148.23
5,1188,2,585.98,1011.07,493.69,353.95
5,1208,2,720.3,720.99,186.6,101.89
5,1212,2,257.37,1006.36,514.64,313.88
5,1214,2,850.69,621.88,116.6,74.76
5,1125,2,962.57,622.99,118.39,78.46
6,1173,2,903.67,723.51,175.87,155.55
6,1188,2,586.63,1011.07,491.28,351.74
6,1208,2,715.08,721.27,190.86,99.83
6,1212,2,287.68,981.8,511.05,299.89
6,1214,2,848.02,628.34,112.64,67.48
6,1125,2,960.72,618.53,123.94,83.14
6,1210,2,700.17,721.42,136.96,96.52
7,1173,2,906.76,725.5,179.52,149.3
7,1188,2,586.7,1011.57,488.55,353.24
7,1208,2,719.28,720.12,183.99,103.97
7,1212,2,302.07,969.8,508.51,288.24
8,1173,2,913.46,716.25,165.55,142.3
8,1188,2,586.35,1012.49,492.2,357.13
8,1212,2,305.37,967.5,508.86,283.09
8,1214,2,848.58,629.01,108.54,59.02
8,1125,2,962.9,619.36,121.9,79.92
8,1210,2,707.17,722.13,138.16,105.31
9,1173,2,924.0,705.17,153.89,133.28
9,1188,2,586.46,1011.21,493.07,353.69
9,1212,2,305.83,965.49,509.17,281.4
9,1224,2,853.89,602.53,114.92,81.38
9,1214,2,849.46,629.11,111.67,60.44
9,1210,2,708.21,721.6,147.46,98.6
9,1120,2,387.29,715.47,260.4,135.58
9,1208,2,718.07,719.92,196.73,107.4
10,1173,2,933.44,695.39,150.52,128.87
10,1188,2,586.08,1010.96,492.24,350.0
10,1212,2,305.45,965.11,508.34,280.19
10,1224,2,852.6,607.28,115.58,89.74
10,1214,2,849.36,630.36,113.9,64.9
10,1208,2,720.06,720.22,186.97,105.65
10,1125,2,963.04,615.67,123.54,78.95
