frame,track_id,class_id,x_center,y_center,width,height
1,575,2,743.37,699.24,176.21,113.06
1,463,2,721.18,902.58,326.16,240.77
1,517,2,846.54,633.45,125.44,80.41
1,595,2,354.0,943.16,469.9,270.11
1,562,2,1143.54,601.54,88.68,76.14
2,575,2,743.58,698.39,174.22,114.56
2,463,2,721.66,900.98,326.4,237.81
2,517,2,849.37,633.01,122.31,79.0
2,595,2,354.26,942.18,470.21,270.0
3,575,2,743.47,700.35,174.0,114.98
3,463,2,720.56,905.12,326.32,245.57
3,517,2,847.27,633.19,124.67,79.67
3,595,2,352.76,943.07,471.01,271.36
4,575,2,743.41,698.84,174.9,114.69
4,463,2,719.77,902.38,327.46,239.93
4,517,2,848.09,632.44,125.49,80.71
4,595,2,351.18,944.7,470.79,267.91
5,575,2,742.87,698.27,175.06,115.28
5,463,2,720.25,904.17,327.19,244.3
5,517,2,848.26,631.92,126.48,81.11
5,595,2,352.1,939.62,469.26,275.56
6,575,2,742.8,698.8,173.19,114.4
6,463,2,720.73,902.85,327.47,241.69
6,517,2,848.38,632.36,126.09,81.84
6,595,2,351.48,942.98,470.8,269.57
6,502,2,476.09,624.6,147.69,72.87
7,575,2,742.89,699.07,173.13,114.21
7,463,2,720.68,903.48,326.22,243.94
7,517,2,848.78,631.69,125.52,80.92
7,595,2,351.0,944.51,471.38,270.41
8,575,2,742.84,698.5,174.49,114.8
8,463,2,720.65,903.08,327.06,243.43
8,517,2,847.98,632.61,122.18,80.83
8,595,2,350.53,946.3,474.19,271.1
9,575,2,743.12,698.83,175.03,114.77
9,463,2,720.82,901.08,326.22,238.91
9,517,2,848.34,632.24,124.63,80.75
9,595,2,352.04,944.52,470.52,269.15
10,575,2,743.77,698.95,175.38,115.25
10,463,2,720.43,897.51,325.72,231.31
10,517,2,846.28,632.93,124.45,80.84
10,595,2,351.34,945.1,471.61,268.22
