frame,track_id,class_id,x_center,y_center,width,height
2,14769,7,214.79,681.1,427.59,275.33
3,14774,2,857.52,621.8,73.52,66.18
4,14774,2,857.04,622.03,72.3,66.27
5,14774,2,857.57,621.71,73.49,66.55
5,14782,2,969.58,614.7,114.51,68.87
5,14769,7,229.64,684.01,456.91,277.49
6,14774,2,857.6,621.64,73.9,66.73
6,14782,2,969.58,614.39,114.23,69.31
6,14769,7,212.33,683.14,422.45,276.35
7,14774,2,858.03,621.43,75.15,66.92
7,14782,2,970.82,613.81,111.98,69.04
7,14769,7,207.98,682.3,414.56,277.3
8,14782,2,969.42,612.54,113.94,70.12
8,14769,7,201.21,680.73,400.47,274.99
9,14782,2,968.68,613.93,115.07,67.7
9,14769,7,201.92,683.56,402.8,275.65
9,14792,2,475.48,627.91,148.91,58.62
10,14769,7,203.22,684.43,405.61,274.74
10,14792,2,476.11,628.11,146.99,58.4
10,14774,2,857.13,621.56,70.49,66.03
