frame,track_id,class_id,x_center,y_center,width,height
1,152021,2,291.28,870.14,304.55,152.09
1,152107,2,610.15,727.81,201.0,105.15
2,152542,2,205.52,814.7,260.76,123.37
2,152543,2,389.32,625.68,161.69,80.0
2,152021,2,291.21,870.58,304.3,152.4
2,152107,2,610.5,727.98,203.65,105.45
3,152542,2,205.52,814.67,260.77,123.41
3,152543,2,389.28,625.6,161.53,79.97
3,152021,2,290.85,870.77,303.11,152.58
3,152107,2,610.85,727.88,203.97,105.26
4,152542,2,205.61,814.89,260.82,123.65
4,152543,2,389.27,625.56,161.53,79.94
4,152021,2,290.8,870.96,302.8,152.71
4,152107,2,610.64,727.96,204.71,105.23
5,152542,2,205.43,814.95,260.45,123.69
5,152543,2,389.42,625.62,161.78,79.93
5,152021,2,290.83,870.89,303.1,152.36
5,152107,2,610.6,728.14,204.85,105.48
6,152542,2,205.51,814.84,260.64,123.66
6,152543,2,389.54,625.4,161.63,79.54
6,152021,2,290.87,870.71,303.33,152.26
6,152107,2,610.73,728.03,204.3,105.11
7,152542,2,205.32,814.66,259.96,123.38
7,152543,2,392.89,624.17,159.7,80.83
7,152021,2,290.66,870.67,303.33,152.32
7,152107,2,611.09,728.05,203.54,105.02
8,152107,2,612.09,727.61,202.79,104.96
9,152107,2,634.01,717.51,196.04,100.31
9,152562,0,1434.96,602.57,34.13,74.01
10,152562,0,1437.35,607.07,31.88,66.8
10,152565,0,1478.47,593.12,32.46,69.55
10,152318,2,402.06,742.03,200.59,99.95
10,152543,2,355.06,630.37,175.34,100.12
10,152021,2,278.54,870.85,320.63,153.21
