frame,track_id,class_id,x_center,y_center,width,height
1,38858,0,1158.95,627.11,31.17,82.53
2,38893,2,257.68,874.99,283.73,159.48
2,38894,0,1249.8,629.53,25.83,75.69
2,38858,0,1158.78,627.19,30.82,81.97
3,38893,2,257.98,874.67,284.0,158.63
3,38894,0,1249.95,629.8,26.1,74.69
3,38858,0,1158.07,628.06,29.1,81.57
3,38897,0,780.66,668.01,33.11,54.94
4,38893,2,256.79,875.84,283.88,157.88
4,38858,0,1157.47,628.48,28.82,81.82
4,38897,0,780.64,667.93,34.12,55.66
5,38893,2,257.24,876.85,284.36,157.25
5,38858,0,1158.23,627.72,30.1,82.35
5,38897,0,780.73,667.57,34.6,55.7
5,38894,0,1250.45,630.82,25.61,75.58
6,38893,2,255.64,877.02,288.85,157.03
6,38858,0,1158.81,630.56,29.93,78.01
6,38897,0,780.64,667.81,34.03,55.26
6,38902,2,340.43,843.49,119.79,86.79
7,38893,2,257.39,876.83,284.86,157.55
7,38858,0,1158.88,632.45,30.36,74.76
7,38897,0,780.51,667.67,33.48,54.86
7,38902,2,339.19,843.28,121.89,86.9
8,38893,2,257.95,876.57,283.36,157.84
8,38858,0,1159.42,632.98,29.28,71.77
8,38897,0,780.46,667.71,34.58,54.98
8,38902,2,338.45,843.31,122.54,86.76
9,38893,2,257.99,876.35,282.93,158.41
9,38858,0,1159.67,633.36,29.15,72.0
10,38893,2,257.98,876.66,283.04,158.77
10,38858,0,1158.76,631.32,28.88,72.44
