frame,track_id,class_id,x_center,y_center,width,height
1,29531,2,703.73,688.46,162.99,100.26
1,30025,2,234.91,840.87,253.46,192.11
1,30027,0,945.91,684.42,32.43,83.23
1,30035,2,541.87,711.65,191.7,115.71
1,30042,2,413.34,799.19,193.67,127.55
2,29531,2,703.28,688.03,162.67,100.22
2,30025,2,234.89,840.13,254.65,191.28
2,30027,0,940.27,685.78,34.46,81.15
2,30035,2,541.84,712.84,192.33,115.87
2,30093,0,1205.95,616.04,29.92,94.94
2,30077,0,1044.71,646.01,24.48,59.58
2,30049,0,1426.56,598.58,25.65,62.08
3,29531,2,703.16,688.09,162.34,100.14
3,30025,2,235.42,842.19,254.2,193.82
3,30027,0,939.26,686.18,33.7,80.92
3,30035,2,541.84,712.41,192.95,114.87
3,30093,0,1204.83,616.41,29.66,94.06
3,30049,0,1426.43,598.25,25.3,61.74
4,29531,2,703.19,688.12,161.46,100.1
4,30025,2,235.14,841.86,254.05,193.62
4,30027,0,938.8,686.45,32.02,79.89
4,30035,2,541.64,712.27,192.66,115.56
4,30049,0,1426.42,598.76,25.06,61.63
5,29531,2,703.45,688.18,162.06,100.07
5,30025,2,236.18,841.17,253.82,193.34
5,30027,0,939.01,686.7,30.61,79.73
5,30035,2,541.92,710.41,192.14,113.76
5,30049,0,1426.28,599.81,24.8,63.49
5,30077,0,1042.33,650.55,29.77,71.52
6,29531,2,702.44,688.07,162.2,100.67
6,30025,2,234.86,840.91,251.67,191.93
6,30027,0,939.97,685.63,31.99,78.63
6,30035,2,542.01,711.48,192.2,113.71
6,30042,2,412.51,798.02,193.13,126.81
6,30093,0,1205.25,617.11,28.82,89.89
7,29531,2,702.8,688.11,162.98,100.37
7,30025,2,233.84,840.57,251.31,190.69
7,30027,0,940.0,685.32,31.92,78.98
7,30035,2,541.77,712.31,192.34,115.13
7,30042,2,412.45,798.09,192.62,126.21
7,30093,0,1205.76,616.66,29.67,91.7
7,29631,0,1374.9,597.7,20.11,64.33
7,30049,0,1425.62,599.38,24.12,62.36
8,29531,2,702.75,688.0,162.89,100.49
8,30025,2,234.58,840.81,251.69,191.48
8,30027,0,940.91,684.71,31.18,78.87
8,30035,2,541.71,712.95,193.46,117.14
8,30093,0,1206.01,615.84,30.11,91.21
8,29631,0,1377.45,599.27,23.32,68.65
8,30049,0,1425.24,599.06,24.29,61.74
9,29531,2,702.7,688.01,161.7,100.5
9,30025,2,235.51,841.18,252.59,191.8
9,30027,0,942.74,684.78,33.44,79.55
9,30035,2,541.71,712.04,192.92,116.58
9,30093,0,1205.12,615.15,29.76,94.05
9,29631,0,1378.3,599.88,24.08,70.0
9,30049,0,1425.22,598.8,24.56,61.84
9,30115,0,1016.84,654.2,26.22,68.01
9,30042,2,412.6,797.85,193.18,127.14
10,29531,2,702.14,688.17,161.8,100.71
10,30025,2,234.54,842.7,252.31,194.23
10,30027,0,943.73,684.69,34.02,80.15
10,30035,2,541.74,711.15,191.96,113.91
10,29631,0,1378.87,599.81,24.61,70.48
10,30049,0,1425.16,598.87,23.78,60.92
10,30115,0,1017.02,654.85,26.18,68.11
10,30042,2,412.75,797.59,193.17,127.78
