frame,track_id,class_id,x_center,y_center,width,height
1,17594,2,407.69,554.62,118.79,52.31
1,17564,0,628.27,573.7,24.97,65.65
2,17594,2,407.05,554.38,119.84,52.16
2,17564,0,628.52,573.57,24.2,64.52
2,17252,2,936.15,688.93,138.79,101.14
3,17594,2,407.37,554.15,119.16,51.63
4,17594,2,406.72,554.7,120.44,52.45
4,17617,2,985.09,637.11,99.48,84.24
5,17594,2,405.62,555.72,121.49,53.85
5,17617,2,986.55,634.51,97.82,81.56
6,17594,2,408.2,556.48,116.17,57.64
6,17617,2,987.53,635.04,98.2,82.54
7,17617,2,987.47,634.45,97.41,80.54
8,17617,2,987.49,634.2,97.68,80.21
9,17617,2,987.5,634.84,96.85,79.59
10,17617,2,987.58,634.86,96.93,80.35
