frame,track_id,class_id,x_center,y_center,width,height
1,50517,2,735.64,683.93,186.65,94.76
1,51265,2,296.94,778.54,290.84,141.34
1,51270,2,558.0,686.11,145.08,97.14
2,50517,2,735.62,683.75,185.77,94.98
2,51265,2,298.5,778.08,294.11,141.38
2,51270,2,557.82,686.16,145.29,97.11
3,50517,2,735.62,683.72,186.06,95.1
3,51265,2,297.64,777.93,292.02,141.57
3,51270,2,557.87,685.87,144.71,97.08
4,50517,2,735.57,683.89,186.31,95.35
4,51265,2,298.03,778.17,293.65,142.51
4,51270,2,557.83,686.11,146.25,97.44
5,50517,2,734.99,683.91,187.24,95.49
5,51265,2,296.83,778.23,290.79,141.13
5,51270,2,557.71,685.71,145.73,97.06
6,50517,2,735.74,683.78,188.33,94.27
6,51265,2,297.1,778.01,291.41,141.07
6,51270,2,557.96,685.48,144.99,96.57
7,50517,2,735.45,686.23,186.54,99.57
7,51265,2,298.92,778.03,295.18,141.39
7,51270,2,558.23,685.71,145.21,97.12
8,50517,2,739.43,684.95,189.94,96.44
8,51265,2,296.73,777.32,290.78,139.67
8,51270,2,558.27,685.64,146.13,97.26
9,50517,2,737.84,684.12,186.12,96.2
9,51265,2,296.4,777.48,290.3,140.26
9,51270,2,558.48,685.69,146.01,97.04
10,50517,2,737.32,683.78,184.78,95.49
10,51265,2,296.23,777.26,291.02,140.58
10,51270,2,558.29,685.63,145.65,97.14
