frame,track_id,class_id,x_center,y_center,width,height
1,9753,2,961.07,673.29,120.41,94.92
1,9841,2,805.42,798.01,251.39,181.87
2,9888,2,731.53,719.12,196.4,122.52
2,9889,5,403.62,1062.19,516.81,268.25
2,9890,2,853.08,626.89,122.4,91.82
2,9892,2,834.77,627.45,87.76,89.87
2,9893,2,477.35,627.38,143.67,64.15
2,9753,2,963.37,672.78,119.1,94.57
2,9841,2,805.08,806.26,259.74,191.48
3,9888,2,734.97,721.02,196.66,123.6
3,9889,5,403.67,1062.42,516.53,267.77
3,9890,2,852.88,627.04,122.51,91.71
3,9892,2,834.59,627.54,87.75,89.7
3,9893,2,476.82,627.49,144.38,64.77
3,9753,2,963.72,672.82,118.32,94.42
3,9841,2,804.92,809.72,263.21,195.43
4,9888,2,736.02,722.01,196.58,124.29
4,9889,5,403.84,1062.64,516.7,267.17
4,9890,2,852.49,627.12,121.67,91.42
4,9892,2,834.83,627.63,88.15,89.43
4,9893,2,474.26,626.98,150.56,64.65
4,9753,2,964.07,672.98,118.51,94.05
4,9841,2,804.84,811.13,264.48,196.36
5,9888,2,736.35,722.02,196.86,124.09
5,9889,5,403.85,1062.64,517.33,267.45
5,9890,2,852.71,627.54,121.62,90.63
5,9892,2,834.77,628.43,87.22,88.11
5,9893,2,475.96,627.49,145.65,64.5
5,9753,2,964.15,673.1,119.37,94.03
5,9841,2,804.6,811.51,264.6,196.35
6,9888,2,736.05,722.28,196.21,124.38
6,9889,5,403.84,1062.48,517.04,268.41
6,9890,2,852.99,627.43,122.49,91.37
6,9892,2,834.51,628.09,87.33,89.23
6,9893,2,476.29,627.74,144.25,64.44
6,9753,2,964.11,673.31,120.09,94.19
6,9841,2,804.45,811.94,264.63,196.91
7,9888,2,733.4,719.79,196.03,123.47
7,9889,5,403.22,1062.37,516.84,267.97
7,9890,2,853.03,627.27,122.55,92.17
7,9892,2,834.89,627.79,88.18,89.74
7,9893,2,475.81,627.53,146.36,65.87
7,9753,2,964.15,673.53,120.51,94.3
7,9841,2,804.35,811.73,264.44,196.51
8,9888,2,735.13,721.48,196.88,125.81
8,9889,5,403.37,1062.31,516.39,268.19
8,9890,2,853.73,627.75,123.48,91.78
8,9892,2,834.97,628.37,87.51,88.84
8,9893,2,475.95,626.77,145.4,67.52
8,9753,2,964.41,673.61,120.27,93.57
8,9841,2,804.54,812.64,265.07,198.42
9,9888,2,735.9,721.71,197.11,125.98
9,9889,5,403.85,1062.3,515.99,268.79
9,9890,2,853.38,627.47,124.06,94.26
9,9893,2,476.76,627.98,143.77,65.41
9,9753,2,967.29,670.14,116.85,91.75
9,9841,2,804.64,811.34,265.4,195.92
9,9834,2,1104.13,763.61,140.75,132.75
10,9888,2,732.72,720.2,197.31,124.79
10,9889,5,404.1,1062.37,515.52,268.61
10,9753,2,968.49,665.01,111.08,88.98
10,9841,2,804.65,810.68,265.3,194.85
10,9892,2,842.53,628.3,101.52,89.92
