frame,track_id,class_id,x_center,y_center,width,height
1,2953,2,967.54,639.29,96.22,87.73
1,2966,2,844.2,634.14,118.85,79.51
2,2953,2,966.27,639.56,98.95,88.08
2,2966,2,854.98,632.64,115.89,83.42
3,2953,2,965.89,640.39,100.03,89.37
3,2966,2,858.85,632.41,114.66,85.43
4,2953,2,965.91,641.23,100.24,91.08
4,2966,2,859.66,630.94,114.39,83.19
5,2953,2,965.93,641.54,100.51,91.83
5,2966,2,859.86,631.84,114.75,85.29
6,2953,2,965.71,641.55,100.78,92.1
6,2966,2,859.54,631.12,113.85,82.97
7,2953,2,965.57,640.96,100.58,90.74
7,2966,2,859.04,631.79,114.13,84.56
8,2953,2,966.24,641.68,98.22,90.96
8,2966,2,859.04,632.14,113.9,85.37
9,2953,2,966.56,642.57,96.79,88.5
9,2966,2,858.61,631.89,114.08,84.28
10,2953,2,965.89,641.05,98.99,88.95
10,2966,2,859.15,629.18,113.42,79.78
