frame,track_id,class_id,x_center,y_center,width,height
1,39372,2,744.45,680.19,160.99,78.82
1,39115,2,582.02,680.33,160.49,89.05
2,39372,2,744.77,680.16,161.34,79.44
2,39115,2,582.65,680.33,161.09,89.88
3,39372,2,744.65,680.35,161.33,79.6
3,39115,2,582.73,680.29,161.74,90.32
4,39372,2,744.5,680.14,161.73,79.71
4,39115,2,582.55,680.63,161.83,91.75
5,39372,2,744.59,680.12,161.46,80.04
5,39115,2,582.4,680.38,161.66,91.35
6,39372,2,744.65,680.02,161.87,80.2
6,39115,2,582.34,680.39,161.73,91.22
7,39372,2,744.62,680.25,161.78,80.02
7,39115,2,582.37,680.71,162.55,91.73
8,39372,2,744.85,680.6,161.16,81.07
8,39115,2,582.6,680.6,162.39,91.53
9,39372,2,744.78,680.46,161.58,79.95
9,39115,2,582.84,680.29,162.85,90.92
10,39372,2,744.6,679.68,162.36,80.71
10,39115,2,582.48,680.11,162.95,90.46
