frame,track_id,class_id,x_center,y_center,width,height
1,43780,2,341.48,762.86,233.48,108.5
1,44012,2,687.44,700.67,174.38,93.45
1,44013,2,568.48,686.54,149.75,95.69
1,44034,2,413.71,817.85,199.52,121.66
1,44058,2,119.42,960.07,237.53,208.51
1,43701,2,670.17,1165.21,235.22,61.84
2,43780,2,342.11,762.3,234.51,108.68
2,44012,2,687.31,700.62,174.4,93.31
2,44013,2,569.29,686.58,151.01,95.26
2,44034,2,413.84,817.67,199.74,121.23
2,44058,2,119.41,959.73,237.51,207.63
2,43701,2,668.77,1165.16,238.05,61.93
3,43780,2,342.18,762.58,235.01,108.9
3,44012,2,687.39,700.68,174.72,93.51
3,44013,2,569.05,686.67,150.34,95.3
3,44034,2,413.82,817.89,199.52,121.59
3,44058,2,119.32,959.58,237.46,206.74
3,43701,2,666.81,1165.22,242.04,61.83
3,44141,2,1715.02,530.93,161.29,62.5
3,43708,2,1819.66,1103.35,198.54,188.67
4,43780,2,342.38,762.29,234.99,108.83
4,44012,2,687.31,700.69,174.59,93.4
4,44013,2,568.81,686.72,148.96,95.32
4,44034,2,413.99,817.96,200.12,121.46
4,44058,2,119.42,957.88,237.51,204.2
5,43780,2,338.58,764.14,225.77,106.24
5,44012,2,687.36,700.69,174.41,93.4
5,44013,2,568.97,686.65,149.04,95.28
5,44034,2,413.87,818.23,199.76,121.59
5,44058,2,119.55,957.51,237.61,203.92
6,43780,2,340.91,762.8,231.56,107.81
6,44012,2,687.43,700.75,174.53,93.19
6,44013,2,569.14,686.48,149.21,94.82
6,44034,2,414.32,816.92,200.19,119.62
6,44058,2,119.58,958.2,237.69,204.98
7,43780,2,341.76,762.48,233.15,108.19
7,44012,2,687.37,700.75,174.46,92.93
7,44013,2,566.63,686.64,145.14,96.46
7,44034,2,413.77,817.98,199.56,121.4
7,44058,2,119.56,957.7,237.6,203.88
8,43780,2,342.12,762.29,234.49,108.49
8,44012,2,687.29,700.73,174.25,92.97
8,44013,2,568.35,686.63,147.96,95.42
8,44034,2,413.7,818.32,199.36,121.99
8,44058,2,119.61,957.7,237.52,204.51
8,44141,2,1703.96,509.14,172.54,73.34
9,43780,2,342.27,762.12,234.61,108.68
9,44012,2,687.25,700.74,174.1,93.14
9,44013,2,570.28,686.58,151.45,95.23
9,44034,2,413.87,818.33,199.76,121.91
9,44058,2,119.56,957.53,237.58,203.62
10,43780,2,342.23,762.57,234.51,108.66
10,44012,2,687.39,700.7,174.63,93.23
10,44013,2,569.44,686.42,148.86,94.94
10,44034,2,414.07,818.72,200.16,122.45
