frame,track_id,class_id,x_center,y_center,width,height
1,52440,2,758.59,676.49,169.08,87.16
1,53083,2,108.9,948.1,217.15,154.72
1,53075,2,487.58,714.36,214.62,78.85
1,51270,2,416.78,809.12,203.89,111.15
2,52440,2,758.58,676.54,169.04,87.16
2,53083,2,108.82,947.99,216.97,154.44
2,53075,2,487.72,714.4,214.07,78.34
2,51270,2,416.02,809.06,201.81,111.65
2,53242,0,1384.25,601.65,35.11,71.52
3,52440,2,758.79,676.58,169.33,87.12
3,53083,2,108.82,948.23,216.99,154.44
3,53075,2,487.58,714.44,214.0,78.2
3,51270,2,416.41,809.0,202.4,111.28
3,53138,2,1622.11,531.69,163.96,52.57
4,52440,2,758.79,676.74,169.22,86.84
4,53083,2,108.85,948.23,217.04,154.39
4,53075,2,487.61,714.36,213.89,78.59
4,51270,2,416.57,808.94,202.74,110.52
5,52440,2,758.73,676.64,169.36,86.82
5,53083,2,108.78,948.08,216.95,154.61
5,53075,2,487.58,714.23,213.93,79.06
5,51270,2,416.5,809.18,201.96,111.01
6,52440,2,759.0,676.58,169.68,86.84
6,53083,2,108.79,948.13,216.98,154.6
6,53075,2,487.49,714.23,213.99,79.12
6,51270,2,416.4,809.11,201.87,110.66
6,53242,0,1383.32,601.56,33.12,71.9
7,52440,2,758.95,676.53,169.23,86.75
7,53083,2,108.86,948.13,216.94,154.34
7,53075,2,487.61,714.32,214.04,79.03
7,51270,2,416.14,809.14,201.5,110.55
7,53062,2,406.08,581.44,110.39,41.53
8,52440,2,758.59,676.68,168.71,86.94
8,53083,2,108.9,948.23,217.03,154.95
8,53075,2,487.41,714.42,214.7,79.22
8,51270,2,416.1,809.07,201.92,110.37
9,52440,2,758.95,676.7,169.77,86.75
9,53083,2,108.97,948.33,217.05,155.05
9,53075,2,487.53,714.52,214.32,78.9
9,51270,2,416.55,809.23,203.16,110.71
10,52440,2,758.97,676.79,169.39,86.75
10,53083,2,108.92,948.33,216.87,154.53
10,53075,2,487.27,714.75,214.66,79.65
10,51270,2,415.55,809.24,202.21,111.26
10,53300,2,378.02,630.27,156.83,71.81
