frame,track_id,class_id,x_center,y_center,width,height
1,101726,0,1116.16,651.41,26.42,68.27
1,101904,0,1530.38,964.86,50.93,130.42
1,101567,2,593.8,667.71,177.64,84.46
2,101726,0,1115.23,651.9,26.09,67.25
2,101904,0,1529.79,965.4,51.39,129.28
2,101916,0,971.33,730.33,31.2,84.53
2,101917,2,359.2,642.45,165.94,78.95
2,101918,0,1056.72,733.73,39.27,80.66
2,101567,2,594.12,667.73,178.13,84.62
3,101904,0,1529.38,965.32,51.46,129.35
3,101917,2,358.74,643.31,165.08,78.79
3,101918,0,1061.92,718.43,33.05,81.46
3,101567,2,594.39,667.74,178.0,84.55
4,101904,0,1529.44,965.38,51.5,129.61
4,101917,2,358.43,643.58,165.12,78.5
4,101918,0,1063.03,702.99,30.87,81.87
4,101567,2,594.23,667.61,177.88,84.51
4,101927,0,1017.38,708.65,29.57,80.82
4,101928,0,981.74,702.29,27.66,77.73
4,101932,2,1158.58,498.28,74.46,48.83
5,101904,0,1530.18,965.28,49.83,130.8
5,101917,2,359.08,642.89,165.18,78.23
5,101918,0,1064.47,690.22,30.74,77.58
5,101567,2,594.15,667.66,177.86,84.42
5,101927,0,1024.93,702.54,26.3,77.04
5,101928,0,984.69,687.19,28.02,69.96
5,101701,2,474.72,543.59,108.54,61.51
6,101904,0,1531.57,964.25,47.76,130.55
6,101917,2,358.62,643.41,164.84,78.7
6,101918,0,1071.08,681.16,32.41,75.11
6,101567,2,594.44,667.49,177.57,84.13
6,101927,0,1031.01,692.41,29.71,74.92
6,101928,0,994.17,679.25,26.16,66.65
6,101940,2,1535.0,580.3,194.33,79.14
7,101904,0,1531.68,964.74,47.63,131.7
7,101917,2,359.56,643.08,166.18,78.41
7,101918,0,1071.62,679.22,32.12,75.36
7,101567,2,594.42,667.55,177.5,84.18
7,101948,2,1886.01,628.9,66.65,73.3
7,101726,0,1114.0,652.35,29.12,68.65
8,101904,0,1531.0,964.37,48.59,131.19
8,101917,2,358.49,643.63,166.02,78.36
8,101918,0,1072.98,678.94,27.78,73.72
8,101567,2,594.18,667.59,177.46,84.29
8,101955,0,1019.45,680.0,31.43,76.52
8,101701,2,462.42,537.15,95.71,53.62
9,101904,0,1530.5,964.33,49.38,131.48
9,101917,2,358.84,642.99,165.52,78.45
9,101918,0,1071.55,680.52,30.48,73.86
9,101567,2,594.06,667.5,177.4,83.94
9,101955,0,1018.33,679.78,32.44,78.65
9,101726,0,1114.6,652.44,24.96,68.02
10,101904,0,1530.11,964.55,49.49,130.17
10,101917,2,358.57,643.59,165.83,78.52
10,101918,0,1071.04,680.45,31.96,73.17
10,101567,2,594.11,667.35,177.27,83.72
10,101955,0,1020.37,680.54,32.96,78.89
10,101726,0,1114.83,652.8,27.0,68.12
10,101628,2,706.65,511.24,106.69,47.3
