frame,track_id,class_id,x_center,y_center,width,height
1,8677,2,869.95,624.29,104.14,70.56
1,8561,2,475.61,626.93,145.56,66.33
2,8677,2,869.84,624.2,103.77,70.15
2,8561,2,475.37,626.95,145.57,65.75
3,8677,2,870.12,624.12,104.27,70.28
3,8561,2,476.24,627.24,143.79,65.7
4,8677,2,869.81,624.12,103.44,70.65
5,8677,2,868.52,624.25,102.15,69.78
5,8561,2,477.22,627.36,142.47,65.16
6,8677,2,869.19,624.11,102.6,69.91
7,8677,2,868.38,624.13,102.8,69.98
8,8677,2,869.22,623.86,103.9,70.39
8,8561,2,478.88,627.99,139.87,63.28
9,8677,2,868.2,623.38,101.7,70.57
10,8677,2,867.92,620.38,103.45,76.37
10,8561,2,465.48,622.73,108.47,58.75
