frame,track_id,class_id,x_center,y_center,width,height
1,70736,2,36.4,1002.9,72.41,108.11
1,70644,2,478.74,590.49,131.04,52.26
1,70863,5,419.77,790.68,348.07,217.9
1,70848,2,1365.36,419.7,64.55,27.13
1,71021,2,1304.68,421.06,67.32,25.73
1,70656,2,295.96,657.86,152.72,87.47
2,70736,2,36.84,999.36,73.48,102.63
2,70644,2,478.86,590.7,131.31,52.54
2,70848,2,1363.22,419.84,60.16,26.84
2,71021,2,1305.08,421.31,67.9,25.64
2,70656,2,297.37,658.4,155.88,88.5
3,70736,2,40.49,1001.57,80.8,112.47
3,70644,2,479.28,590.53,130.82,50.72
3,70656,2,298.98,657.93,155.7,90.43
3,71067,5,768.27,644.42,204.36,129.99
4,70736,2,61.57,987.85,122.0,119.16
4,70656,2,302.66,641.9,156.33,84.33
5,70736,2,85.98,976.06,171.13,139.4
6,70736,2,106.4,967.29,211.84,161.88
7,70736,2,131.8,945.63,263.15,192.66
7,70656,2,301.29,629.4,149.75,74.72
8,71067,7,774.35,639.47,230.28,151.94
9,70863,2,484.66,789.8,238.27,128.86
9,70656,2,341.62,637.94,139.71,67.49
10,70644,2,468.08,601.85,114.67,55.53
10,70736,7,145.86,891.78,287.33,307.11
