frame,track_id,class_id,x_center,y_center,width,height
1,769,2,896.99,739.94,164.8,129.22
1,772,2,705.54,709.71,201.51,114.95
1,780,2,695.28,918.7,308.6,234.95
1,799,5,434.83,584.19,203.81,159.15
2,769,2,893.79,741.71,160.18,129.99
2,772,2,704.69,712.92,204.17,112.43
2,780,2,695.03,918.88,308.31,235.69
2,799,5,430.18,584.18,214.42,160.53
2,793,2,454.5,859.47,288.16,229.43
3,769,2,896.55,737.65,162.27,122.39
3,772,2,705.54,713.32,205.09,118.07
3,780,2,694.92,918.91,307.97,235.2
3,799,5,432.97,584.57,205.24,158.25
3,793,2,453.42,858.9,286.78,231.12
4,769,2,890.68,740.14,154.21,124.71
4,772,2,705.32,710.9,202.37,117.18
4,780,2,694.87,919.27,307.77,234.79
4,799,5,432.27,585.72,196.75,158.76
4,793,2,460.5,860.75,300.86,226.1
5,769,2,894.68,742.17,166.83,128.43
5,772,2,704.25,713.06,206.87,111.82
5,780,2,694.76,919.01,308.42,235.42
6,769,2,897.35,741.72,167.09,128.66
6,772,2,706.66,712.1,201.7,109.54
6,780,2,694.8,919.03,308.54,234.15
6,799,5,433.13,585.25,191.8,155.2
7,769,2,898.46,740.89,167.57,129.78
7,772,2,706.32,708.77,200.39,116.95
7,780,2,694.8,919.17,308.85,234.22
7,799,5,431.86,585.72,197.93,156.79
8,769,2,898.7,741.9,168.11,132.51
8,772,2,708.61,712.21,200.2,114.31
8,780,2,694.86,918.63,308.84,235.3
8,799,5,422.04,585.16,172.41,155.87
9,769,2,897.88,741.08,165.49,130.57
9,772,2,707.8,711.4,199.46,114.43
9,780,2,694.53,919.08,309.09,235.43
9,793,2,464.6,856.75,310.93,234.06
10,769,2,897.4,740.97,164.76,130.7
10,772,2,705.89,710.95,203.48,111.38
10,780,2,694.63,918.71,309.17,237.11
10,793,2,457.5,857.07,295.86,234.88
10,799,5,429.58,583.99,208.36,155.83
