frame,track_id,class_id,x_center,y_center,width,height
1,6880,2,967.11,655.14,109.82,98.37
1,6918,2,154.41,748.22,279.49,165.3
1,6849,2,852.93,630.8,114.36,77.17
2,6880,2,966.72,647.97,109.35,108.98
2,6922,2,467.02,860.41,357.53,185.35
2,6923,2,748.84,704.02,173.05,110.98
2,6924,2,74.13,1097.91,147.27,187.78
2,6849,2,853.38,630.45,113.92,77.7
3,6880,2,966.29,650.69,110.41,104.03
3,6922,2,466.88,860.18,357.9,185.2
3,6923,2,748.65,703.92,173.38,110.84
3,6924,2,74.1,1099.18,146.77,187.66
3,6849,2,853.54,630.63,113.83,77.37
3,6927,5,402.17,609.68,157.94,175.17
4,6880,2,966.04,652.01,110.98,102.86
4,6922,2,466.56,860.21,357.56,184.55
4,6923,2,748.59,703.97,173.71,111.13
4,6924,2,74.33,1099.89,146.84,186.98
4,6849,2,853.57,630.46,114.5,77.79
4,6918,5,271.99,676.38,373.43,261.84
5,6880,2,965.7,651.87,111.23,103.3
5,6922,2,467.16,860.15,357.15,184.88
5,6923,2,748.46,703.84,173.61,111.31
5,6924,2,74.44,1100.29,147.11,187.4
5,6849,2,853.35,630.7,113.81,77.94
5,6918,5,228.51,706.93,382.5,327.27
6,6880,2,965.54,653.06,111.85,101.96
6,6922,2,467.13,860.27,357.81,185.1
6,6923,2,748.64,703.8,173.33,111.19
6,6924,2,74.49,1100.48,147.18,186.82
6,6849,2,853.33,631.4,113.71,77.12
7,6880,2,965.61,648.83,110.33,106.49
7,6922,2,467.06,860.27,358.04,185.15
7,6923,2,748.56,703.76,173.45,111.02
7,6924,2,74.43,1099.16,147.64,186.97
7,6849,2,852.89,631.11,114.22,77.1
7,6927,2,395.93,649.4,99.89,86.5
8,6880,2,965.44,647.92,110.09,107.25
8,6922,2,467.12,860.32,357.98,184.94
8,6923,2,748.54,703.96,173.38,110.95
8,6924,2,74.54,1100.14,147.48,186.8
8,6849,2,852.94,631.05,114.54,78.03
8,6703,2,296.4,714.02,193.6,108.93
9,6880,2,964.77,653.39,110.66,101.28
9,6922,2,467.07,860.52,358.38,184.67
9,6923,2,748.37,703.66,173.86,110.76
9,6924,2,74.48,1098.92,147.58,187.0
9,6849,2,853.49,631.11,114.03,75.79
10,6880,2,964.92,655.1,111.7,101.2
10,6922,2,467.07,860.82,358.21,185.23
10,6923,2,748.37,703.81,173.96,110.47
10,6924,2,74.22,1099.91,146.84,187.33
10,6849,2,853.54,630.47,114.21,75.72
