frame,track_id,class_id,x_center,y_center,width,height
1,104232,2,371.53,767.86,263.99,120.31
2,104727,7,1775.01,754.74,288.36,236.87
3,104727,7,1774.82,740.92,289.12,205.62
4,104727,7,1774.78,734.84,289.13,194.11
4,104232,2,447.54,790.53,242.37,124.66
5,104727,7,1775.26,734.8,288.59,194.22
6,104727,7,1775.36,735.08,288.56,194.51
7,104727,7,1775.36,735.04,288.39,193.38
8,104727,7,1775.0,734.25,288.92,195.48
8,104481,2,272.54,792.55,245.77,120.05
9,104727,7,1775.14,733.8,288.58,193.28
9,104232,2,423.48,801.85,261.7,141.14
10,104727,7,1774.99,734.52,288.53,192.4
