frame,track_id,class_id,x_center,y_center,width,height
1,6032,2,711.01,715.05,205.91,120.38
2,6200,2,362.08,938.29,485.37,258.31
2,6202,2,358.53,1093.11,561.95,205.45
2,6203,5,1118.06,642.47,162.51,218.3
2,6204,2,893.89,741.88,166.55,130.25
2,6032,2,710.71,715.18,204.87,120.22
3,6200,2,362.06,937.22,486.58,257.93
3,6202,2,358.12,1093.5,563.54,204.65
3,6203,5,1121.53,619.58,136.09,198.84
3,6204,2,894.87,741.45,167.32,128.59
3,6032,2,710.63,714.95,204.42,119.73
4,6200,2,361.16,939.47,484.47,261.95
4,6202,2,358.61,1093.74,562.76,204.67
4,6203,5,1121.26,590.71,117.68,154.42
4,6204,2,894.96,741.93,169.59,128.72
4,6032,2,710.75,714.89,204.09,119.36
4,6086,2,966.87,654.74,105.26,103.86
5,6200,2,360.9,940.21,483.42,262.46
5,6202,2,358.9,1093.98,562.12,204.12
5,6203,5,1116.24,574.09,104.01,136.76
5,6204,2,894.97,742.11,168.28,129.02
5,6032,2,710.85,714.91,203.47,119.43
5,6210,2,872.16,641.86,139.97,96.26
5,6086,2,968.24,656.34,107.57,104.75
6,6200,2,360.94,941.43,482.63,265.56
6,6202,2,358.68,1093.59,562.47,204.65
6,6203,5,1126.57,562.27,129.08,130.79
6,6204,2,894.88,742.07,168.24,128.23
6,6032,2,711.07,715.01,203.28,119.65
6,6210,2,871.44,640.71,139.63,94.6
7,6200,2,361.56,940.19,484.95,263.42
7,6202,2,354.15,1094.22,571.24,206.09
7,6203,5,1152.35,556.39,155.87,131.25
7,6204,2,894.83,742.26,168.04,128.33
7,6032,2,711.36,714.93,202.73,119.82
7,6210,2,871.29,640.06,138.79,95.73
8,6200,2,361.92,939.07,485.18,260.61
8,6202,2,352.65,1094.2,574.87,207.23
8,6203,5,1176.01,541.32,138.0,100.13
8,6204,2,895.01,742.23,167.62,127.74
8,6032,2,711.11,715.2,203.21,119.9
8,6210,2,871.17,640.87,139.11,96.14
9,6200,2,362.32,940.27,482.4,262.21
9,6202,2,355.9,1093.7,568.01,205.81
9,6204,2,895.15,742.39,168.64,127.56
9,6032,2,711.19,715.4,203.46,120.06
9,6210,2,870.51,641.62,138.02,94.79
10,6200,2,362.48,939.82,481.09,260.95
10,6202,2,356.93,1094.22,565.83,203.92
10,6204,2,894.9,742.98,167.73,127.63
10,6032,2,711.74,714.74,204.1,121.11
10,6210,2,870.25,642.5,139.07,95.73
