frame,track_id,class_id,x_center,y_center,width,height
1,53754,2,634.72,717.98,173.51,97.19
1,54347,2,452.63,609.34,133.9,63.36
1,54754,2,1770.26,719.85,237.49,111.59
1,54656,2,307.67,825.85,441.14,240.09
2,53754,2,634.9,717.7,173.29,98.07
2,54347,2,453.54,609.42,135.83,63.29
2,54754,2,1774.1,719.73,237.64,111.89
2,54656,2,306.78,824.92,439.46,242.19
2,54702,2,431.99,607.7,89.44,63.34
2,54732,2,1882.74,555.48,74.49,50.75
3,53754,2,634.8,717.86,173.88,97.51
3,54347,2,454.59,609.25,136.91,62.88
3,54754,2,1774.84,718.97,238.22,112.87
3,54656,2,306.14,824.54,439.54,243.41
3,54671,0,1498.4,605.33,25.82,63.63
4,53754,2,634.78,718.05,174.02,97.5
4,54347,2,454.53,609.27,136.84,62.9
4,54754,2,1773.75,719.6,238.56,107.73
4,54656,7,307.72,824.08,432.88,245.16
4,54671,0,1498.28,605.2,25.89,63.77
4,54702,2,430.66,607.7,86.08,63.28
4,54732,2,1882.61,557.46,74.74,51.33
5,53754,2,635.11,717.72,173.6,98.36
5,54347,2,453.63,609.53,136.8,63.2
5,54754,2,1773.33,719.9,237.71,104.85
5,54732,2,1860.38,566.49,119.21,66.1
6,53754,2,634.78,717.93,173.8,97.66
6,54347,2,453.09,609.52,136.15,63.44
6,54754,2,1773.69,719.08,237.65,108.88
6,54702,2,433.84,607.57,94.43,63.52
7,53754,2,634.89,717.96,173.65,96.79
7,54347,2,452.89,609.65,135.54,63.36
7,54754,2,1773.41,718.9,236.64,108.88
7,54702,2,433.79,607.74,94.32,63.71
8,53754,2,634.77,717.77,173.73,96.75
8,54347,2,453.26,609.62,135.94,63.18
8,54754,2,1773.03,719.48,236.07,110.16
9,53754,2,634.5,717.61,173.98,96.96
9,54347,2,453.04,609.41,135.66,63.53
9,54754,2,1771.82,719.03,237.43,106.76
9,54808,0,1382.05,588.37,23.76,64.45
9,54702,2,433.33,607.6,93.86,63.68
10,53754,2,634.61,717.83,174.0,97.09
10,54347,2,452.24,609.4,133.83,63.31
10,54754,2,1771.99,718.41,237.39,107.49
10,54822,2,1482.74,783.03,256.88,132.18
10,54656,2,307.23,825.0,438.81,242.99
