frame,track_id,class_id,x_center,y_center,width,height
1,74622,2,849.62,290.23,130.77,51.49
1,74558,2,1500.71,423.78,195.09,90.67
2,73335,5,1776.82,321.86,284.5,278.24
3,74869,2,159.7,535.96,267.51,104.68
5,74874,2,1348.63,541.75,258.37,110.09
5,74869,2,102.13,535.32,201.86,101.66
6,74881,2,1789.02,546.95,253.81,101.12
6,74460,2,1265.06,396.1,193.4,72.54
7,74558,2,1452.78,399.15,187.07,79.44
7,73335,5,1776.18,319.24,284.73,278.86
8,74511,2,786.16,455.02,231.26,85.61
8,74874,2,1430.39,543.97,250.95,109.48
9,74881,2,1758.61,547.14,250.27,106.19
9,74460,2,1239.52,367.61,182.09,67.53
