frame,track_id,class_id,x_center,y_center,width,height
1,68694,2,581.2,677.55,170.5,91.87
1,69365,2,184.86,851.99,204.59,119.14
1,69377,2,707.48,687.68,164.89,91.36
1,68839,2,395.05,620.9,153.57,67.19
1,69507,2,55.32,974.15,110.11,101.94
1,69516,0,1289.98,702.59,34.71,82.6
1,69517,5,878.25,472.13,204.91,94.81
1,69502,2,350.9,850.69,287.18,147.86
2,68694,2,581.57,677.27,170.74,91.94
2,69365,2,184.64,851.92,204.86,119.14
2,69377,2,709.77,687.64,169.3,92.21
2,68839,2,395.77,620.72,152.21,66.65
2,69507,2,55.3,975.38,110.08,104.16
2,69502,2,353.64,850.77,293.52,149.55
3,68694,2,582.58,677.27,172.26,91.86
3,69365,2,184.89,851.89,205.46,119.12
3,69377,2,707.19,689.44,163.68,88.15
3,68839,2,395.29,620.81,152.76,66.61
3,69507,2,55.42,975.67,110.24,104.83
3,69502,2,357.06,850.68,301.26,152.62
3,69521,2,1526.09,540.37,155.15,60.17
3,69516,0,1288.56,703.43,31.58,82.23
4,68694,2,582.46,677.2,171.45,92.3
4,69365,2,185.66,851.71,204.82,119.37
4,68839,2,394.75,620.84,153.84,67.32
4,69507,2,55.29,976.33,109.8,105.83
4,69502,2,358.4,850.39,302.86,152.68
4,69527,2,1872.76,576.85,92.74,66.94
4,69516,0,1288.67,703.11,33.02,83.32
5,68694,2,582.54,677.75,172.44,92.15
5,69365,2,194.86,845.98,201.02,116.0
5,68839,2,395.54,620.61,151.77,66.33
5,69507,2,54.97,974.61,109.38,101.27
5,69516,0,1288.59,703.52,32.45,82.36
5,69377,2,702.89,690.58,155.55,85.08
6,68694,2,582.09,678.0,172.84,93.58
6,68839,2,396.25,620.63,150.75,65.62
6,69507,2,54.91,976.83,109.4,106.14
6,69516,0,1288.19,703.28,31.11,83.03
6,69502,2,334.32,851.31,268.01,151.61
7,68694,2,582.31,678.0,173.22,93.22
7,68839,2,395.9,620.93,152.09,66.17
7,69507,2,54.79,977.65,109.01,106.74
7,69516,0,1287.97,703.36,31.08,82.67
7,69502,2,327.96,852.91,250.79,147.77
7,69377,2,703.04,690.82,156.93,84.55
8,68694,2,580.8,677.85,170.5,92.27
8,68839,2,395.79,620.95,152.78,66.19
8,69507,2,54.68,977.54,108.91,106.61
8,69502,2,340.6,852.73,274.0,147.05
8,69377,2,702.16,691.0,155.85,84.5
9,68694,2,581.8,677.34,172.4,92.29
9,68839,2,395.87,620.83,153.26,66.09
9,69507,2,54.75,977.86,108.62,106.68
9,69502,2,348.16,852.6,288.58,147.63
9,69548,2,327.83,777.72,176.13,80.45
9,69516,0,1292.94,705.09,40.13,82.8
10,68694,2,581.77,677.09,172.07,92.17
10,68839,2,395.55,621.06,153.05,66.31
10,69507,2,54.58,978.25,108.63,107.98
10,69502,2,353.18,852.11,297.84,148.18
10,69548,2,326.69,777.65,180.45,80.77
10,69516,0,1292.47,707.06,36.79,83.39
10,69377,2,707.08,690.25,169.82,88.11
