frame,track_id,class_id,x_center,y_center,width,height
1,42801,2,186.67,829.55,194.1,133.25
1,42756,2,755.09,686.63,209.84,111.61
2,42801,2,187.24,827.75,194.68,135.38
2,42756,2,754.02,685.95,209.09,111.22
3,42801,2,187.76,826.19,195.06,137.94
3,42756,2,753.99,684.61,208.57,110.6
4,42801,2,187.46,825.55,194.6,140.21
4,42756,2,754.41,684.93,209.33,110.69
5,42801,2,187.63,826.34,194.4,139.09
5,42756,2,754.1,685.52,210.25,110.74
5,43160,2,856.46,852.72,308.87,158.42
6,42801,2,188.05,826.19,194.56,139.94
6,42756,2,754.3,685.88,209.86,109.66
6,43160,2,860.78,852.03,307.66,155.06
7,42801,2,187.41,826.35,194.0,139.73
7,42756,2,754.71,685.47,209.7,109.98
7,43160,2,871.12,852.26,302.63,148.82
8,42801,2,187.0,826.51,193.09,138.94
8,42756,2,754.21,684.12,210.77,111.18
9,42801,2,186.67,828.07,192.13,135.22
9,42756,2,754.17,684.89,209.72,110.55
9,43173,2,1006.47,818.8,291.26,137.25
10,42801,2,186.81,828.02,192.21,135.48
10,42756,2,755.37,685.17,208.33,111.29
