frame,track_id,class_id,x_center,y_center,width,height
1,46863,2,590.33,673.36,169.96,77.2
1,46873,2,338.59,758.98,233.49,115.61
1,46920,2,427.71,789.82,185.76,123.84
1,46922,2,680.28,701.15,182.88,89.63
1,44753,2,1819.24,1099.07,199.56,194.37
1,46928,2,603.29,1165.32,366.64,62.95
1,47034,2,74.35,977.49,147.65,140.7
1,47052,2,77.24,870.37,151.61,86.4
1,47012,0,1384.6,601.39,22.79,62.06
1,47088,0,1152.39,607.07,32.21,77.83
1,47001,0,1417.02,602.18,24.02,60.92
1,47059,0,1094.96,622.91,30.31,73.54
1,46991,0,970.4,648.37,30.93,75.34
2,46863,2,590.64,673.08,170.13,76.86
2,46873,2,337.95,759.4,232.42,116.28
2,46920,2,428.51,789.45,187.49,123.39
2,46922,2,680.66,700.85,185.81,91.81
2,44753,2,1819.16,1097.97,199.77,196.79
2,46928,2,605.12,1165.33,362.92,62.8
2,47034,2,74.3,977.65,147.55,140.93
2,47052,2,77.33,870.29,151.63,86.23
2,47012,0,1384.53,601.17,22.35,61.82
2,47001,0,1416.74,601.65,23.26,60.91
2,47059,0,1094.85,622.92,29.4,73.2
2,46991,0,970.46,648.15,30.35,74.81
3,46863,2,590.7,672.93,170.16,76.64
3,46873,2,338.03,759.37,231.97,116.27
3,46920,2,428.37,789.5,187.12,123.52
3,46922,2,680.79,700.73,186.44,92.75
3,44753,2,1819.19,1099.3,199.72,193.98
3,46928,2,604.88,1165.3,363.54,62.79
3,47034,2,74.32,977.51,147.47,140.84
3,47052,2,77.4,870.72,151.76,87.05
3,47012,0,1384.44,601.16,23.27,62.15
3,47001,0,1416.93,601.81,23.66,60.17
3,47059,0,1094.63,622.76,29.49,73.51
3,46991,0,970.83,648.09,30.33,74.67
3,46986,2,1724.34,532.57,160.68,59.02
3,47088,0,1156.33,617.23,40.76,99.7
4,46863,2,590.62,672.9,170.08,76.63
4,46873,2,337.6,759.26,230.86,115.99
4,46920,2,427.68,789.46,186.68,123.57
4,46922,2,681.04,701.11,186.04,93.18
4,44753,2,1819.21,1098.02,199.66,196.96
4,46928,2,604.02,1165.32,365.22,62.82
4,47034,2,74.23,977.54,147.36,140.75
4,47052,2,77.33,870.82,151.69,87.02
4,47012,0,1384.45,601.01,23.45,61.8
4,47001,0,1416.9,602.12,23.62,60.68
4,47059,0,1094.22,623.38,30.01,74.82
4,46991,0,971.3,647.71,28.64,74.66
4,46986,2,1726.32,533.16,161.04,59.41
4,47088,0,1153.76,616.84,37.56,100.03
5,46863,2,590.64,672.86,170.1,76.65
5,46873,2,336.97,759.29,229.95,115.96
5,46920,2,426.78,789.26,185.22,123.19
5,46922,2,680.33,701.31,182.33,89.79
5,44753,2,1819.36,1096.24,199.31,200.85
5,46928,2,604.2,1165.28,364.75,62.86
5,47034,2,74.21,977.5,147.3,140.67
5,47052,2,77.34,870.34,151.58,86.31
5,47012,0,1384.44,601.12,23.62,62.4
5,47001,0,1417.27,602.25,24.19,61.02
5,47059,0,1094.3,624.12,30.72,75.13
5,47088,0,1152.53,616.68,34.29,97.87
6,46863,2,591.39,672.28,170.93,75.82
6,46873,2,337.45,759.28,231.08,115.94
6,46920,2,426.88,789.28,185.88,122.91
6,46922,2,680.38,701.34,182.63,88.53
6,44753,2,1819.22,1096.93,199.47,199.4
6,46928,2,604.19,1165.23,364.79,62.91
6,47034,2,73.58,979.13,146.75,143.1
6,47052,2,77.4,871.15,152.28,88.13
6,47012,0,1384.51,601.01,23.28,61.79
6,47001,0,1416.85,602.17,24.0,61.15
6,47088,0,1149.75,615.5,30.74,98.58
6,47083,0,1091.37,626.03,32.76,79.97
6,47075,0,1225.32,698.84,42.31,87.35
6,46991,0,970.05,645.7,28.15,73.24
7,46863,2,591.2,672.58,171.35,76.42
7,46873,2,336.33,759.58,229.58,116.59
7,46920,2,425.87,789.67,183.64,123.1
7,46922,2,679.41,701.53,180.03,87.79
7,44753,2,1819.03,1096.66,199.94,198.9
7,46928,2,592.77,1165.29,387.76,63.92
7,47034,2,73.78,978.3,147.01,140.86
7,47052,2,77.33,870.97,151.94,87.44
7,47012,0,1384.59,601.09,23.04,61.32
7,47001,0,1416.48,602.11,24.21,61.68
7,47088,0,1139.31,613.72,32.68,100.42
7,47050,0,1070.36,630.99,41.93,88.58
8,46863,2,591.62,672.8,172.67,77.01
8,46873,2,337.73,758.9,232.08,116.59
8,46920,2,431.43,789.52,194.4,123.21
8,46922,2,678.81,700.21,186.74,93.03
8,44753,2,1819.08,1097.03,200.0,197.05
8,46928,2,594.3,1165.11,385.11,64.41
8,47034,2,74.0,977.73,147.16,140.45
8,47052,2,77.43,871.05,152.58,87.43
8,47012,0,1384.79,600.99,22.51,61.63
8,47001,0,1417.28,601.79,23.2,61.18
8,46986,2,1726.88,534.28,161.94,59.31
9,46863,2,591.75,673.02,172.59,78.0
9,46873,2,337.32,758.97,230.9,116.6
9,46920,2,429.92,788.94,190.87,122.33
9,46922,2,679.26,700.67,186.54,93.66
9,44753,2,1818.93,1096.06,200.28,198.56
9,47034,2,74.04,977.33,147.13,139.85
9,47052,2,77.45,869.83,151.84,85.13
9,47012,0,1384.81,601.25,22.76,62.96
9,47001,0,1418.12,602.3,23.52,62.14
9,47128,0,1303.23,587.93,24.28,68.45
9,46986,2,1725.86,534.41,160.52,59.34
9,47064,0,1137.61,663.83,28.45,73.0
10,46863,2,591.75,673.68,172.74,79.53
10,46873,2,337.37,758.9,230.92,116.39
10,46920,2,428.33,789.36,188.26,123.0
10,46922,2,680.24,700.8,188.06,95.42
10,44753,2,1818.8,1096.4,200.52,199.22
10,47034,2,74.19,977.24,147.29,139.8
