frame,track_id,class_id,x_center,y_center,width,height
1,1550,2,703.9,718.42,211.18,124.88
1,1494,2,263.21,704.78,217.41,118.49
1,1323,2,413.37,899.71,400.78,212.48
1,1532,2,661.5,979.74,426.94,333.59
2,1550,2,703.76,717.45,213.37,125.38
2,1567,2,899.53,735.38,179.5,137.51
2,1494,2,234.05,715.72,235.55,132.92
2,1323,2,410.22,901.13,403.81,213.82
2,1532,2,658.63,977.02,431.49,336.32
3,1550,2,704.54,717.75,213.44,121.94
3,1567,2,900.61,731.13,176.59,128.74
3,1494,2,198.38,732.4,263.56,136.31
3,1323,2,409.15,901.76,404.78,213.93
3,1532,2,657.34,976.33,432.51,337.66
4,1550,2,704.89,717.33,214.2,122.53
4,1567,2,899.18,731.84,175.66,128.21
4,1494,2,174.32,741.75,277.99,138.85
4,1323,2,408.99,901.82,405.02,214.54
4,1532,2,657.54,976.34,431.84,337.86
5,1550,2,704.65,718.11,212.26,121.61
5,1567,2,898.62,734.49,175.17,134.76
5,1494,2,164.23,746.04,282.93,139.01
5,1323,2,409.21,901.78,404.91,214.46
5,1532,2,657.81,976.45,431.67,338.09
5,1576,5,384.24,573.41,181.82,125.33
5,1493,2,1135.43,689.67,112.6,96.59
6,1550,2,706.05,719.91,209.2,124.56
6,1567,2,898.46,734.49,174.63,135.46
6,1494,2,153.46,748.51,291.96,142.96
6,1323,2,409.28,902.17,404.08,214.08
6,1532,2,658.2,976.47,430.92,338.39
7,1550,2,708.2,718.48,202.99,123.55
7,1567,2,897.11,732.63,177.73,134.21
7,1494,2,138.96,762.46,277.91,151.95
7,1323,2,409.54,901.49,403.98,214.44
7,1532,2,658.85,976.83,430.48,338.34
8,1550,2,708.67,717.49,189.93,119.8
8,1567,2,896.25,732.57,178.89,133.84
8,1323,2,398.5,901.48,380.85,214.48
8,1532,2,659.04,977.07,430.25,337.82
8,1578,2,1129.54,608.98,86.63,73.49
9,1550,2,709.98,718.74,197.11,119.12
9,1567,2,896.66,732.7,176.98,132.0
9,1323,2,401.29,903.35,383.86,212.81
9,1532,2,658.98,977.43,431.15,337.96
10,1550,2,701.57,720.2,196.08,120.55
10,1567,2,895.16,733.51,180.49,134.98
10,1323,2,406.79,902.07,393.89,214.71
10,1532,2,659.57,978.04,430.14,336.98
10,1576,5,407.23,657.57,279.11,256.06
