frame,track_id,class_id,x_center,y_center,width,height
2,2503,2,991.13,629.86,97.29,77.05
3,2503,2,989.6,630.14,95.69,78.59
4,2503,2,989.98,630.02,96.39,77.92
5,2503,2,990.22,630.02,96.73,77.31
6,2503,2,990.13,630.36,96.45,76.79
7,2503,2,990.26,630.19,96.14,77.12
7,2513,2,738.22,879.01,309.57,231.19
8,2503,2,990.66,630.79,96.41,78.52
8,2513,2,781.58,839.53,265.44,202.71
9,2503,2,990.91,630.66,97.0,77.85
9,2513,2,814.15,806.63,239.1,177.77
10,2503,2,991.01,630.28,96.96,76.81
10,2513,2,833.97,791.42,222.58,170.23
