frame,track_id,class_id,x_center,y_center,width,height
1,36293,5,517.76,725.69,560.61,327.61
1,36323,0,1064.09,658.02,31.79,73.81
2,36293,5,518.67,725.38,558.5,326.09
2,36323,0,1063.76,658.3,31.92,71.79
3,36293,5,517.17,725.11,561.1,326.42
3,36323,0,1063.87,657.6,32.15,72.01
4,36293,5,515.47,725.42,564.38,327.16
4,36323,0,1064.15,657.18,31.7,70.29
4,36219,2,1736.69,531.89,190.33,68.43
5,36293,5,516.49,725.72,561.69,326.59
5,36323,0,1064.01,657.79,30.91,70.8
6,36293,5,516.35,724.63,563.01,328.6
6,36323,0,1063.89,657.69,30.94,70.76
7,36293,5,506.36,727.7,581.57,322.78
7,36323,0,1061.28,658.57,29.6,73.0
8,36293,5,512.54,726.04,569.65,325.63
9,36293,5,514.14,724.95,568.47,325.45
10,36293,5,516.09,724.58,564.95,327.6
