frame,track_id,class_id,x_center,y_center,width,height
1,62923,2,493.68,699.58,166.7,87.61
1,63547,2,280.59,632.07,119.48,52.26
1,63107,2,1716.27,516.46,154.9,55.73
2,62923,2,493.25,699.95,165.75,88.03
2,63492,2,720.19,624.81,151.69,82.23
3,62923,2,492.69,700.0,164.59,88.15
4,62923,2,492.1,700.33,163.43,88.96
4,63492,2,720.35,624.4,151.94,82.89
5,62923,2,493.8,699.9,166.94,88.11
5,63492,2,720.44,624.25,151.93,83.29
5,63505,2,641.77,709.23,162.29,104.72
6,62923,2,492.21,699.99,163.77,87.98
6,63492,2,720.55,624.18,152.05,83.3
6,63505,2,641.85,709.32,161.94,104.38
6,63547,2,280.1,631.92,118.92,53.06
7,62923,2,492.26,700.09,164.05,88.12
7,63492,2,720.45,624.11,151.97,83.03
7,63505,2,642.04,709.47,161.83,104.08
7,63547,2,280.56,631.96,119.79,53.18
8,62923,2,492.38,700.25,164.24,88.34
8,63492,2,720.38,623.99,151.91,82.99
8,63505,2,642.15,709.51,161.91,104.32
9,62923,2,491.64,700.21,163.28,88.11
9,63492,2,720.88,623.94,152.89,82.97
10,62923,2,491.5,700.25,163.02,88.28
10,63492,2,721.04,624.23,152.89,83.35
10,63692,7,720.97,625.16,151.69,84.4
10,63505,2,642.07,709.54,161.65,104.53
