frame,track_id,class_id,x_center,y_center,width,height
1,1323,2,553.66,804.58,316.78,192.36
1,1210,2,823.13,666.94,140.68,89.41
1,1344,2,968.5,645.04,91.5,104.85
1,1346,2,129.6,1094.96,257.95,199.53
2,1323,2,553.84,804.75,317.41,192.12
2,1210,2,823.49,668.55,143.87,86.58
2,1344,2,968.3,644.34,91.43,102.93
2,1346,2,129.57,1094.68,257.81,199.55
2,1353,2,422.87,522.95,75.44,30.8
3,1323,2,553.84,804.8,316.37,191.81
3,1210,2,822.73,669.04,141.78,84.99
3,1344,2,969.01,646.63,90.43,102.15
3,1346,2,129.57,1094.51,257.95,199.8
3,1353,2,423.43,523.33,78.14,31.3
4,1323,2,553.78,804.61,316.74,192.23
4,1210,2,823.58,663.56,144.23,94.93
4,1344,2,969.33,645.52,92.06,102.76
4,1346,2,129.67,1094.74,258.07,199.82
4,1353,2,423.52,522.56,79.4,31.62
5,1323,2,554.23,803.09,314.84,195.72
5,1210,2,822.65,666.83,141.77,87.27
5,1344,2,967.67,644.55,89.31,101.93
5,1346,2,129.67,1094.85,258.22,199.78
5,1353,2,425.2,523.16,82.48,31.2
6,1323,2,554.2,803.11,317.29,194.4
6,1210,2,824.6,662.93,140.29,91.17
6,1344,2,968.2,645.47,88.89,102.67
6,1346,2,129.68,1094.76,258.22,199.9
6,1353,2,424.48,523.63,82.58,32.39
7,1323,2,554.06,804.0,316.91,193.48
7,1344,2,968.75,646.4,89.16,105.78
7,1346,2,129.74,1094.62,258.21,199.87
7,1353,2,425.27,523.07,82.95,32.79
8,1323,2,553.63,803.9,315.98,193.13
8,1344,2,969.06,645.3,88.12,103.82
8,1346,2,129.55,1094.46,257.94,200.22
8,1210,2,822.43,670.07,136.63,80.31
9,1323,2,554.46,802.95,314.68,195.26
9,1346,2,129.59,1094.72,258.04,200.06
9,1210,2,822.39,661.97,135.78,92.28
10,1323,2,553.89,803.95,316.12,192.98
10,1346,2,129.58,1094.87,258.0,199.73
10,1210,2,821.85,665.75,136.24,89.57
10,1353,2,424.71,523.13,81.54,32.22
10,1344,2,965.83,645.19,94.12,102.56
