frame,track_id,class_id,x_center,y_center,width,height
1,127722,2,568.9,525.54,101.29,45.49
1,127787,2,375.39,745.62,150.77,97.37
1,127808,2,601.35,632.65,142.29,67.35
1,127925,2,617.61,646.05,179.82,88.82
1,127786,2,140.85,938.19,266.36,184.74
1,127789,2,789.71,667.69,167.86,83.29
2,127787,2,375.63,745.57,151.0,97.7
2,127808,2,601.31,632.9,142.12,68.32
2,127925,2,618.57,645.23,182.21,90.27
2,127786,2,129.82,943.33,254.22,185.4
2,127789,2,788.83,667.75,171.88,82.58
3,127787,2,375.38,745.82,149.78,97.1
3,127808,2,601.49,632.67,142.42,67.87
3,127925,2,619.03,645.49,182.68,92.85
3,127786,2,126.75,945.06,250.82,186.04
3,127789,2,788.53,667.67,173.31,82.26
3,127856,2,1579.11,518.46,143.29,53.09
4,127787,2,375.27,746.15,149.82,96.39
4,127808,2,601.48,632.85,142.7,68.3
4,127925,2,619.15,645.33,183.05,93.12
4,127786,2,125.84,945.46,249.89,186.31
4,127789,2,788.31,667.64,173.89,82.07
4,127722,2,555.49,528.41,100.38,45.14
5,127787,2,375.73,746.06,150.28,96.54
5,127808,2,601.42,632.89,142.24,68.46
5,127925,2,619.03,645.19,183.48,92.22
5,127786,2,125.72,945.7,249.82,186.45
5,127789,2,788.41,667.64,174.42,82.15
5,127856,2,1548.39,519.62,154.41,54.24
6,127787,2,375.69,746.15,150.27,96.81
6,127808,2,601.06,632.77,141.52,68.08
6,127925,2,619.09,645.72,183.49,93.34
6,127786,2,125.73,945.81,249.96,186.25
6,127789,2,788.35,667.68,174.45,81.78
7,127787,2,375.59,746.29,149.65,96.5
7,127808,2,601.36,632.97,142.42,68.28
7,127925,2,618.71,645.75,183.97,93.23
7,127786,2,125.84,945.66,250.3,186.3
7,127789,2,788.31,667.64,174.38,81.52
8,127787,2,375.48,746.08,149.36,96.71
8,127808,2,601.36,632.73,142.43,68.2
8,127925,2,618.85,646.01,183.83,93.35
8,127786,2,126.02,945.55,250.73,186.38
8,127789,2,788.74,668.21,168.93,81.24
9,127787,2,375.47,745.9,149.51,96.83
9,127808,2,601.27,632.65,141.84,68.23
9,127925,2,618.97,645.57,182.6,92.15
9,127786,2,126.21,945.71,251.07,186.24
9,127789,2,788.53,667.82,172.25,81.66
10,127787,2,374.91,746.06,147.84,96.18
10,127808,2,601.25,632.43,141.46,67.47
10,127925,2,618.95,645.52,181.54,91.26
10,127786,2,126.29,945.68,251.21,186.19
10,127789,2,788.53,667.49,174.01,81.52
