frame,track_id,class_id,x_center,y_center,width,height
1,21613,2,849.88,636.19,116.49,69.44
1,21894,2,968.63,651.13,100.97,86.27
1,21902,2,636.34,758.15,270.54,162.41
1,21993,2,476.11,627.02,150.06,69.29
2,21613,2,849.43,636.62,118.37,68.25
2,21894,2,969.09,650.88,100.6,86.58
2,21902,2,636.54,758.99,268.37,162.36
2,21993,2,476.07,625.76,148.1,68.16
3,21613,2,849.44,637.85,114.17,67.95
3,21894,2,969.25,649.74,101.39,88.87
3,21902,2,636.64,758.31,266.84,160.82
3,21993,2,472.74,623.06,128.05,60.22
4,21613,2,848.68,637.32,110.97,69.41
4,21894,2,969.04,649.64,100.36,87.02
4,21902,2,636.44,758.24,268.64,161.6
4,21993,2,476.3,626.8,139.24,61.74
5,21613,2,849.54,636.48,116.36,68.79
5,21894,2,969.65,648.12,101.02,90.17
5,21902,2,636.22,758.06,267.64,160.8
5,21993,2,477.73,627.55,142.95,63.12
6,21613,2,849.55,637.81,112.16,68.2
6,21894,2,969.61,648.03,102.84,91.39
6,21902,2,635.91,758.4,267.98,160.46
6,22016,2,1144.77,603.13,77.43,65.18
7,21613,2,849.65,636.81,116.04,68.32
7,21894,2,969.73,648.67,100.61,89.34
7,21902,2,635.93,758.01,269.57,161.67
7,21981,5,487.78,621.19,384.76,218.97
8,21613,2,850.35,636.38,113.51,70.94
8,21894,2,969.2,650.48,99.84,85.6
8,21902,2,636.07,758.15,270.15,162.05
8,21981,5,380.99,665.65,485.85,276.28
9,21613,2,849.92,636.86,116.62,68.9
9,21894,2,969.69,650.36,101.09,86.11
9,21902,2,636.33,757.88,267.79,165.68
9,21981,5,272.34,703.12,430.53,296.51
9,22016,2,1139.49,599.52,67.68,64.53
10,21613,2,847.37,637.73,112.25,66.82
10,21894,2,969.53,650.83,100.27,84.12
10,21902,2,635.94,758.34,266.55,162.3
