frame,track_id,class_id,x_center,y_center,width,height
1,157788,2,281.05,849.51,336.26,162.32
1,158350,2,623.6,745.26,214.62,105.04
1,158338,0,1210.17,602.79,27.48,79.12
1,158552,0,1083.2,629.88,31.98,68.78
1,158419,0,1158.89,608.65,31.52,83.84
1,158224,2,387.58,630.79,154.12,66.04
2,157788,2,281.44,850.32,336.54,165.44
2,158350,2,624.02,744.99,214.62,104.8
2,158338,0,1210.05,602.7,27.85,78.52
2,158552,0,1083.12,629.61,31.88,69.03
2,158419,0,1158.88,608.51,31.34,83.4
2,158224,2,386.69,630.96,152.6,65.62
2,158363,2,261.18,637.47,83.23,57.56
3,157788,2,281.72,850.14,337.24,168.67
3,158350,2,623.98,745.1,214.94,104.32
3,158338,0,1209.88,602.42,27.84,77.11
3,158552,0,1083.16,629.73,31.58,68.74
3,158419,0,1159.27,608.97,31.65,80.64
3,158224,2,387.16,630.63,154.06,65.65
4,157788,2,297.28,851.83,307.11,167.77
4,158350,2,623.54,745.22,214.47,104.15
4,158338,0,1209.84,602.51,27.4,77.02
4,158552,0,1083.79,630.73,31.86,71.62
4,158419,0,1158.69,610.54,30.66,82.08
4,158224,2,387.42,630.73,154.08,65.88
5,157788,2,286.81,856.58,327.37,155.69
5,158350,2,623.74,745.3,215.03,104.25
5,158338,0,1209.71,602.59,27.75,77.55
5,158552,0,1084.05,631.52,32.52,72.47
5,158224,2,387.25,630.96,154.55,66.55
6,157788,2,283.62,852.52,334.32,161.47
6,158350,2,622.27,745.39,207.35,104.1
6,158338,0,1208.45,602.4,28.92,76.68
6,158552,0,1084.23,631.55,35.08,72.45
6,158224,2,386.7,630.82,153.9,66.65
7,157788,2,282.63,850.43,336.49,161.02
7,158350,2,624.46,745.0,210.67,103.81
7,158338,0,1207.06,602.13,30.62,76.85
7,158224,2,387.31,630.68,154.84,66.36
7,158629,2,567.56,688.74,157.75,91.03
7,158363,2,261.28,623.72,85.55,83.1
8,157788,2,284.44,851.82,331.27,161.92
8,158350,2,624.25,744.98,213.47,103.56
8,158338,0,1205.04,601.83,27.89,75.64
8,158224,2,387.42,631.05,155.33,66.7
8,158629,2,572.9,687.24,154.82,91.59
8,158634,0,1073.68,632.51,35.62,65.27
8,158552,0,1081.63,632.36,38.21,69.38
9,157788,2,286.54,852.67,326.07,163.67
9,158350,2,624.9,744.81,214.12,103.52
9,158338,0,1204.19,601.14,27.14,74.56
9,158224,2,387.35,630.91,155.31,67.05
9,158629,2,574.71,686.58,153.88,91.74
9,158634,0,1074.25,632.73,36.81,66.59
10,157788,2,286.56,852.69,325.78,165.4
10,158350,2,625.36,744.82,213.79,103.46
10,158338,0,1203.77,600.68,26.98,74.05
10,158224,2,387.08,631.09,154.63,66.92
10,158629,2,574.69,686.57,152.89,92.12
10,158634,0,1075.09,633.35,37.87,69.36
10,158363,2,262.02,633.29,85.15,64.28
