frame,track_id,class_id,x_center,y_center,width,height
1,62923,2,492.07,698.68,162.67,89.44
1,63505,2,624.68,714.49,173.88,102.26
1,63547,2,280.15,631.57,117.37,52.46
1,63492,2,720.83,624.86,151.31,82.99
2,62923,2,492.16,698.88,163.43,88.09
2,63505,2,627.01,712.31,176.02,103.31
2,63547,2,280.55,631.74,118.01,52.0
2,63492,2,720.81,625.41,151.32,84.23
2,63107,2,1818.82,545.15,175.62,63.48
3,62923,2,492.91,699.11,165.23,88.0
3,63547,2,280.65,631.79,118.1,51.91
3,63492,2,720.68,626.07,150.82,85.65
4,62923,2,492.94,699.27,165.28,88.12
4,63547,2,280.61,631.71,118.32,51.94
4,63492,2,720.5,626.3,150.76,86.42
4,63107,2,1850.13,547.92,129.65,65.01
5,62923,2,494.86,699.18,169.02,88.25
5,63492,2,720.34,626.39,150.8,86.77
5,63597,7,719.28,627.43,151.27,88.83
6,62923,2,495.84,699.14,171.13,88.2
6,63492,2,720.53,626.67,150.63,86.29
6,63547,2,281.04,632.04,119.37,52.68
7,62923,2,496.58,699.2,172.62,88.3
7,63492,2,720.64,626.53,151.12,87.1
7,63547,2,280.55,631.95,118.69,52.43
8,62923,2,497.06,699.15,173.19,88.38
8,63492,2,720.56,626.69,150.9,87.57
8,63508,2,386.36,804.64,157.05,122.75
8,63107,2,1804.74,541.33,171.05,67.67
9,62923,2,496.8,699.09,172.75,88.34
9,63492,2,720.7,626.75,151.02,87.59
9,63508,2,386.43,804.58,156.85,123.01
9,63547,2,280.31,632.01,118.25,52.38
10,62923,2,496.52,699.07,172.42,88.34
10,63492,2,720.76,626.9,151.26,87.87
10,63547,2,280.07,631.96,118.17,52.45
