frame,track_id,class_id,x_center,y_center,width,height
1,4641,2,893.78,742.31,168.23,136.34
2,4777,2,362.08,938.29,485.37,258.31
2,4779,2,358.53,1093.11,561.95,205.45
2,4780,2,710.78,715.23,204.91,120.16
2,4781,5,1118.06,642.47,162.51,218.3
2,4641,2,894.43,741.3,166.13,130.25
3,4777,2,362.06,937.22,486.58,257.93
3,4779,2,358.12,1093.5,563.54,204.65
3,4780,2,710.8,714.95,204.6,119.62
3,4781,5,1121.53,619.58,136.09,198.84
3,4641,2,895.62,740.56,166.37,128.1
4,4777,2,361.16,939.47,484.47,261.95
4,4779,2,358.61,1093.74,562.76,204.67
4,4780,2,710.97,714.88,204.29,119.22
4,4781,5,1121.26,590.71,117.68,154.42
4,4641,2,895.74,740.93,168.32,128.02
4,4465,2,871.9,640.78,138.08,96.5
5,4777,2,360.9,940.21,483.42,262.46
5,4779,2,358.9,1093.98,562.12,204.12
5,4780,2,711.05,714.92,203.62,119.36
5,4781,5,1116.24,574.09,104.01,136.76
5,4641,2,895.71,741.18,167.29,128.28
5,4787,2,967.99,657.11,108.03,105.08
5,4465,2,872.06,641.99,139.98,96.65
6,4777,2,360.94,941.43,482.63,265.56
6,4779,2,358.68,1093.59,562.47,204.65
6,4780,2,711.26,715.03,203.43,119.61
6,4781,5,1126.57,562.27,129.08,130.79
6,4641,2,895.54,741.27,167.41,127.61
6,4465,2,871.44,641.34,140.13,95.35
7,4777,2,361.56,940.19,484.95,263.42
7,4779,2,354.15,1094.22,571.24,206.09
7,4780,2,711.55,714.94,202.84,119.8
7,4781,5,1152.35,556.39,155.87,131.25
7,4641,2,895.41,741.56,167.34,127.78
7,4465,2,871.28,640.81,139.53,96.21
8,4777,2,361.92,939.07,485.18,260.61
8,4779,2,352.65,1094.2,574.87,207.23
8,4780,2,711.25,715.23,203.34,119.89
8,4781,5,1176.01,541.32,138.0,100.13
8,4641,2,895.5,741.64,167.04,127.27
8,4465,2,871.16,641.45,139.75,96.53
9,4777,2,362.32,940.27,482.4,262.21
9,4779,2,355.9,1093.7,568.01,205.81
9,4780,2,711.32,715.43,203.59,120.06
9,4641,2,895.57,741.87,168.11,127.15
9,4465,2,870.54,642.06,138.71,95.28
10,4777,2,362.48,939.82,481.09,260.95
10,4779,2,356.93,1094.22,565.83,203.92
10,4780,2,711.86,714.74,204.23,121.13
10,4641,2,895.27,742.53,167.29,127.27
10,4465,2,870.27,642.84,139.59,96.08
