frame,track_id,class_id,x_center,y_center,width,height
1,38893,2,258.01,876.79,282.79,158.27
1,38897,0,780.72,667.44,34.37,54.81
2,38893,2,258.13,876.86,282.86,158.2
2,38902,2,337.82,843.66,124.79,86.83
3,38893,2,258.15,876.74,283.23,158.23
3,38902,2,330.99,843.47,138.66,87.49
3,38897,0,780.39,667.84,32.43,55.21
4,38893,2,258.27,876.57,283.89,158.77
4,38902,2,330.88,843.31,139.59,87.21
4,38897,0,779.93,667.69,32.81,54.91
5,38893,2,257.97,876.41,283.25,158.93
5,38897,0,780.13,667.77,33.5,54.98
5,38865,0,1038.07,658.21,30.29,72.93
6,38893,2,258.12,876.26,283.29,158.03
6,38897,0,779.87,667.63,33.31,55.24
6,38865,0,1038.04,658.16,29.27,73.42
7,38893,2,257.82,876.9,283.04,157.94
7,38897,0,780.14,667.81,33.06,55.58
7,38865,0,1037.49,656.93,28.98,72.16
8,38893,2,257.72,877.14,282.78,157.74
8,38865,0,1038.34,656.48,29.7,72.35
8,38902,2,329.59,843.19,139.18,87.35
9,38893,2,257.95,877.12,282.95,157.79
9,38865,0,1038.46,657.18,29.74,72.97
9,38902,2,332.67,843.61,133.25,86.03
10,38893,2,258.37,876.53,284.17,159.04
10,38865,0,1038.5,656.02,30.26,71.14
10,38902,2,333.77,842.84,131.05,87.52
10,38897,0,780.34,667.9,31.86,54.04
