frame,track_id,class_id,x_center,y_center,width,height
1,1323,2,631.02,763.31,270.32,165.08
1,1346,2,129.43,1095.85,257.43,199.44
1,1410,2,876.58,756.4,191.23,139.21
1,1430,2,472.69,1054.14,542.08,273.5
1,1431,2,861.55,1115.88,780.02,154.39
1,1353,2,425.01,523.26,82.16,32.49
2,1323,2,631.22,763.86,270.31,164.05
2,1346,2,129.44,1095.71,257.58,200.02
2,1410,2,875.55,756.97,191.98,140.15
2,1430,2,473.23,1054.32,540.33,274.33
2,1431,2,854.95,1115.73,793.76,155.29
3,1323,2,631.43,764.01,270.69,163.0
3,1346,2,129.52,1095.83,257.58,199.63
3,1410,2,875.01,757.12,192.1,141.01
3,1430,2,473.57,1054.1,540.38,274.49
3,1431,2,871.46,1112.84,765.14,161.33
4,1323,2,632.06,763.73,267.66,165.69
4,1346,2,129.34,1095.81,257.12,199.67
4,1410,2,874.34,757.47,193.42,140.89
4,1430,2,472.68,1056.52,538.82,274.86
4,1431,2,879.4,1090.57,762.21,208.33
4,1353,2,424.71,523.27,82.15,33.14
5,1323,2,631.26,764.27,269.6,163.64
5,1346,2,129.25,1095.42,257.07,201.03
5,1410,2,874.21,756.93,193.07,139.3
5,1430,2,471.82,1056.87,538.2,274.92
6,1323,2,630.57,764.7,270.39,163.24
6,1346,2,129.36,1095.66,257.23,200.91
6,1410,2,873.58,756.19,195.29,135.62
6,1430,2,448.06,1065.26,494.48,262.83
7,1323,2,630.12,764.94,270.74,161.71
7,1346,2,129.46,1096.34,257.55,199.73
7,1410,2,873.8,755.63,196.93,132.78
7,1430,2,457.77,1061.67,509.14,266.92
7,1353,2,424.82,523.82,82.88,32.21
8,1323,2,630.0,764.4,269.64,164.3
8,1346,2,129.45,1096.33,257.58,199.65
8,1410,2,862.75,756.14,176.37,127.85
8,1430,2,458.56,1061.06,512.11,269.04
8,1431,5,953.23,925.17,593.25,525.4
9,1323,2,631.04,765.09,267.35,165.87
9,1346,2,129.47,1095.8,257.44,199.23
9,1410,2,856.18,758.57,162.2,131.6
9,1430,2,467.4,1058.0,533.28,273.97
9,1431,5,1056.93,856.72,385.19,510.36
10,1323,2,630.4,764.47,269.35,165.58
10,1346,2,129.33,1095.8,257.08,199.28
10,1410,2,867.48,759.5,185.34,137.12
10,1430,2,470.61,1056.31,540.9,277.28
10,1431,5,1112.22,757.16,245.25,395.33
10,1353,2,424.67,523.78,83.5,32.57
