frame,track_id,class_id,x_center,y_center,width,height
1,68694,2,581.45,677.07,171.25,92.48
1,68839,2,395.01,620.93,153.6,66.69
1,69507,2,54.71,977.28,108.99,105.85
1,69502,2,352.71,852.32,298.21,148.47
1,69548,2,326.1,780.64,185.83,88.09
1,69516,0,1288.63,708.16,32.1,82.79
1,69377,2,705.52,690.65,163.84,86.14
2,68694,2,581.37,677.34,171.09,92.44
2,68839,2,395.81,620.57,152.4,66.13
2,69507,2,54.73,977.46,109.03,106.22
2,69502,2,354.36,851.84,302.03,149.59
2,69548,2,329.59,777.64,179.34,81.54
2,69516,0,1286.51,708.72,31.27,82.32
2,69377,2,705.21,690.67,162.23,85.36
3,68694,2,581.68,677.46,172.06,92.88
3,68839,2,395.85,620.69,152.23,66.42
3,69507,2,54.63,977.84,108.89,106.66
3,69502,2,354.81,851.81,302.79,149.8
3,69548,2,329.07,776.95,177.48,79.8
3,69516,0,1285.99,709.13,31.19,81.48
3,69377,2,704.5,690.69,160.8,84.9
4,68694,2,581.86,677.55,172.45,93.52
4,68839,2,395.67,620.67,153.26,66.69
4,69507,2,54.69,977.58,108.97,106.23
4,69502,2,355.21,851.28,303.47,150.88
4,69548,2,326.99,777.32,180.8,81.01
4,69516,0,1285.91,709.29,31.61,80.41
5,68694,2,581.37,677.29,171.51,93.17
5,68839,2,395.71,620.59,152.82,66.56
5,69507,2,54.62,977.25,108.84,105.86
5,69502,2,356.39,852.04,304.87,149.87
5,69548,2,329.52,776.47,177.92,79.33
5,69516,0,1286.29,709.07,32.01,81.44
5,69377,2,704.09,690.73,159.54,85.83
6,68694,2,581.6,677.0,172.39,92.83
6,69507,2,54.6,977.96,108.76,107.71
6,69502,2,357.0,852.48,305.69,149.24
6,69548,2,327.47,780.28,185.0,87.1
6,69377,2,703.76,690.72,158.6,85.79
7,68694,2,582.08,677.24,173.52,93.01
7,69507,2,54.56,977.13,108.72,105.71
7,69502,2,356.65,852.71,304.74,148.9
7,69548,2,327.07,781.67,187.0,89.53
7,69377,2,706.92,688.9,165.29,90.8
7,68839,2,398.81,620.05,145.82,65.77
7,69516,0,1286.44,709.6,30.65,82.41
8,68694,2,581.76,677.02,172.91,92.42
8,69507,2,54.7,976.21,108.95,104.48
8,69502,2,356.5,852.54,304.41,149.96
8,69548,2,326.66,781.84,187.72,90.91
8,69377,2,707.21,687.93,166.03,91.99
8,69516,0,1286.56,709.62,30.09,81.89
9,68694,2,582.0,677.0,173.14,92.49
9,69507,2,54.62,976.58,108.8,105.48
9,69502,2,355.62,852.83,302.82,149.25
9,69548,2,330.09,778.2,179.11,82.98
9,69377,2,706.23,687.91,164.06,91.91
9,69516,0,1286.55,710.07,30.72,81.22
9,68839,2,396.85,620.25,150.87,65.71
10,68694,2,582.04,677.32,172.98,92.54
10,69507,2,54.5,977.18,108.52,106.0
10,69502,2,354.81,852.89,301.63,148.89
10,69548,2,327.62,779.79,183.49,87.04
10,69516,0,1286.53,709.96,31.23,80.46
10,68839,2,395.16,620.33,154.24,66.84
