frame,track_id,class_id,x_center,y_center,width,height
1,4090,2,724.58,706.08,154.65,103.18
1,3918,2,847.91,634.69,120.43,76.65
1,3973,2,990.55,628.39,74.73,78.32
1,4053,2,1073.49,767.25,155.28,140.7
2,4090,2,724.82,705.96,154.72,102.96
2,3918,2,848.23,635.61,120.42,77.33
2,4118,2,932.76,686.26,118.45,103.43
2,4040,2,147.71,1069.22,295.41,244.64
2,4099,2,1132.75,625.05,80.68,100.45
2,4067,2,1095.23,725.27,123.91,115.9
3,4090,2,724.72,705.96,154.72,102.81
3,3918,2,848.22,635.35,120.6,78.53
3,4118,2,933.45,684.48,117.41,104.63
3,4132,2,919.36,697.23,97.39,87.48
3,4099,2,1142.67,613.52,77.44,91.95
3,4067,2,1103.51,694.27,110.16,98.0
4,4090,2,724.72,706.05,155.26,104.22
4,3918,2,848.17,635.32,120.52,78.2
4,4118,2,933.83,684.14,116.94,105.78
4,4050,2,1002.88,932.42,244.15,232.42
4,3973,2,992.51,627.47,71.11,76.24
5,4090,2,724.92,706.15,155.48,104.51
5,3918,2,848.35,634.8,120.8,79.66
5,4118,2,933.62,685.03,120.5,106.71
5,4141,2,500.59,846.16,330.17,189.86
5,3973,2,992.31,627.1,70.73,75.74
5,4053,2,1058.66,819.16,180.11,167.72
5,4132,2,920.9,697.79,99.54,87.89
5,4099,2,1123.12,620.66,78.54,72.72
6,4090,2,725.15,705.84,155.17,104.09
6,3918,2,848.11,637.2,119.92,80.93
6,4118,2,934.14,684.34,118.8,104.54
6,4141,2,508.25,842.06,325.79,187.44
6,3973,2,992.14,626.95,70.92,76.2
6,4053,2,1070.56,794.42,166.44,153.41
6,4099,2,1119.83,614.48,73.54,67.42
7,4090,2,724.94,705.8,155.18,104.21
7,3918,2,848.12,636.21,120.51,79.35
7,4118,2,934.35,684.37,117.51,104.05
7,4141,2,510.6,840.79,324.21,186.56
7,3973,2,992.43,627.16,70.83,75.23
7,4099,2,1120.25,608.14,73.32,68.31
7,4132,2,922.87,694.19,102.93,90.67
8,4090,2,724.91,705.73,155.16,104.27
8,3918,2,848.24,635.9,120.84,80.03
8,4118,2,933.92,684.33,117.97,105.46
8,4141,2,510.95,840.55,324.08,186.39
8,3973,2,992.89,627.25,70.53,75.1
8,4099,2,1129.46,599.24,81.05,64.96
8,4067,2,1105.5,720.33,122.95,118.39
9,4090,2,724.78,705.7,155.43,104.22
9,3918,2,848.16,635.48,120.99,78.62
9,4118,2,934.05,684.64,117.04,106.04
9,4141,2,511.12,840.29,323.27,186.68
9,3973,2,992.91,628.19,71.0,75.58
9,4067,2,1115.88,703.53,113.51,109.68
10,4090,2,724.95,705.69,155.14,104.21
10,3918,2,848.17,635.71,120.94,78.94
10,4118,2,933.82,684.67,117.9,105.3
10,4141,2,511.16,840.41,323.4,187.02
