frame,track_id,class_id,x_center,y_center,width,height
1,40609,0,1380.95,598.37,34.44,74.93
2,40558,2,1856.17,1113.02,125.66,157.87
3,40625,0,1106.16,679.73,33.98,78.91
4,40625,0,1110.95,692.43,33.95,84.06
5,40625,0,1120.32,702.13,35.21,86.68
5,40609,0,1379.08,598.42,30.08,71.85
6,40625,0,1126.28,714.34,39.49,89.89
6,40609,0,1377.94,598.45,29.83,71.87
7,40625,0,1134.52,722.86,38.93,85.99
8,40625,0,1137.89,732.53,39.87,88.59
9,40625,0,1145.46,745.94,39.9,89.08
9,40609,0,1378.57,598.36,29.91,72.12
10,40625,0,1161.25,760.19,39.27,96.1
