frame,track_id,class_id,x_center,y_center,width,height
1,62923,2,673.7,709.96,204.93,105.88
1,62925,0,1146.05,641.4,39.64,97.83
1,62359,2,577.5,677.4,186.43,122.43
1,62927,0,1032.87,660.6,35.27,80.45
2,62923,2,673.08,709.86,206.55,106.6
2,62925,0,1145.86,641.2,39.33,97.92
2,62359,2,577.01,677.05,186.86,122.23
2,63090,0,1245.32,627.57,29.97,75.62
2,62914,2,332.92,644.89,222.36,87.93
3,62923,2,673.79,709.08,200.89,109.4
3,62925,0,1145.94,641.68,39.12,97.09
3,62359,2,577.44,675.88,187.07,120.43
3,63090,0,1246.05,627.49,29.36,74.68
3,62914,2,332.8,644.54,223.02,87.93
4,62923,2,674.38,708.84,199.13,110.54
4,62925,0,1145.14,640.48,38.18,98.12
4,62359,2,577.32,676.93,187.75,122.76
4,63090,0,1246.34,627.5,29.47,74.63
4,62914,2,333.46,644.31,224.06,89.6
4,62784,2,285.34,551.08,102.65,67.11
5,62923,2,674.5,708.6,198.52,111.01
5,62925,0,1145.64,640.59,39.41,98.79
5,62359,2,577.72,677.71,187.86,124.44
5,63090,0,1245.31,628.16,29.57,73.91
5,62914,2,332.9,644.45,223.0,88.81
5,62984,2,151.46,907.87,302.48,196.31
5,62927,0,1032.24,660.23,35.0,79.98
6,62923,2,674.61,708.76,198.16,111.32
6,62925,0,1145.72,640.48,39.6,99.17
6,62359,2,577.67,677.61,187.72,123.93
6,63090,0,1245.33,627.99,29.61,74.03
6,62914,2,333.41,644.21,222.93,89.27
6,62984,2,151.74,907.68,303.04,196.76
6,62927,0,1033.01,660.12,34.98,80.55
6,62784,2,259.84,552.9,92.1,55.36
7,62923,2,674.44,708.58,198.37,111.37
7,62925,0,1145.84,640.58,39.75,99.26
7,62359,2,577.52,675.75,187.86,120.34
7,63090,0,1245.03,628.29,29.81,73.67
7,62914,2,332.93,644.39,222.17,88.02
7,62984,2,153.46,905.07,306.57,203.76
7,62927,0,1032.61,660.69,34.88,79.88
8,62923,2,674.53,708.77,198.17,111.22
8,62925,0,1145.99,641.54,39.2,98.02
8,62359,2,577.5,676.1,187.12,121.3
8,63090,0,1244.12,628.37,29.43,73.95
8,62914,2,333.72,644.48,224.31,87.89
8,62927,0,1033.39,661.31,35.34,79.69
9,62923,2,674.6,709.04,198.0,111.26
9,62925,0,1146.11,642.01,39.27,97.05
9,62359,2,577.48,675.18,186.92,118.84
9,63090,0,1242.69,628.01,30.65,75.93
9,62927,0,1033.84,659.27,36.2,79.89
10,62923,2,674.71,709.04,198.11,110.64
10,62925,0,1146.07,641.08,39.23,98.49
10,62359,2,577.75,675.09,187.0,118.58
10,63090,0,1245.74,627.04,30.3,75.54
10,62927,0,1033.84,658.62,35.7,79.66
