frame,track_id,class_id,x_center,y_center,width,height
1,1629,2,952.75,659.09,116.66,96.26
1,1674,2,404.39,551.38,135.44,71.82
2,1629,2,952.76,659.03,116.7,96.88
2,1674,2,404.47,551.33,135.57,71.88
3,1629,2,952.77,658.99,116.51,96.72
3,1674,2,404.43,551.28,135.73,71.72
4,1629,2,952.75,659.01,116.34,96.75
4,1674,2,404.44,551.16,135.88,71.85
5,1629,2,952.77,658.96,116.4,96.55
5,1674,2,404.4,551.16,135.74,71.98
6,1629,2,952.73,659.09,116.56,96.17
6,1674,2,404.37,551.18,135.51,72.06
7,1629,2,953.05,658.0,117.46,96.51
7,1674,2,404.46,551.26,135.43,72.16
8,1629,2,962.98,645.84,108.35,93.52
8,1674,2,404.58,551.28,135.6,72.33
8,1665,7,801.98,788.81,277.16,244.24
9,1629,2,976.84,623.45,92.42,84.18
9,1674,2,404.4,551.4,135.53,72.33
9,1665,7,830.14,768.62,254.6,220.75
10,1674,2,404.58,550.98,136.28,72.1
