frame,track_id,class_id,x_center,y_center,width,height
1,70140,2,624.29,662.17,129.59,76.02
1,70212,2,679.46,699.41,184.74,98.85
1,70125,2,369.43,632.43,152.91,61.87
2,70140,2,624.49,663.07,129.82,77.08
2,70212,2,679.83,699.51,185.16,98.84
2,70125,2,369.65,632.52,152.54,61.96
3,70140,2,627.73,659.56,129.78,71.92
3,70212,2,682.6,698.14,184.44,97.67
3,70125,2,371.6,631.96,150.79,62.44
4,70140,2,646.22,651.27,118.61,67.28
4,70212,2,710.45,687.05,187.98,96.82
4,70125,2,365.88,625.43,176.8,65.51
6,70441,2,384.38,826.43,280.39,157.3
7,70441,2,407.72,809.84,230.28,147.22
7,70125,2,323.43,624.59,165.78,71.36
9,70125,2,373.56,620.07,165.64,79.61
10,70125,2,370.31,612.24,140.93,72.17
10,70441,2,410.6,817.28,265.72,136.13
