frame,track_id,class_id,x_center,y_center,width,height
2,462,5,530.02,899.34,857.72,588.0
3,462,5,622.31,888.65,709.26,602.32
4,462,5,702.23,864.97,588.89,576.96
4,464,2,91.63,1115.18,182.32,164.83
4,425,2,1107.33,532.96,119.88,52.19
5,462,5,748.66,824.72,529.62,507.27
5,464,2,120.77,1095.4,240.39,195.56
5,425,2,1091.2,524.54,115.95,47.15
6,462,5,773.17,802.28,486.42,468.43
6,464,2,145.81,1078.69,290.71,223.24
7,462,5,782.05,792.57,474.31,457.1
7,464,2,160.09,1072.46,319.42,237.59
8,462,5,783.83,789.15,473.46,452.51
8,464,2,165.23,1070.51,330.05,241.94
9,462,5,783.19,787.54,474.73,448.56
9,464,2,166.91,1070.58,333.47,242.35
10,462,5,782.21,787.17,477.34,447.39
10,464,2,166.91,1071.02,333.63,240.88
