frame,track_id,class_id,x_center,y_center,width,height
1,1960,2,859.47,636.13,112.07,77.35
1,1955,2,853.81,640.02,100.59,50.53
2,1960,2,859.01,637.56,110.51,73.78
2,1955,2,852.11,640.54,96.58,48.45
3,1960,2,859.12,637.59,110.9,74.16
3,1955,2,852.37,640.66,97.38,49.29
4,1960,2,858.21,638.66,108.85,70.82
4,1955,2,850.21,640.93,92.7,47.91
5,1960,2,858.6,638.64,110.11,70.51
5,1955,2,852.38,640.52,97.4,48.73
6,1960,2,858.72,638.0,110.55,72.2
6,1955,2,852.87,640.45,98.65,49.45
6,2013,2,357.52,557.36,112.17,51.89
7,1960,2,858.99,637.22,110.48,72.58
7,1955,2,853.48,640.34,99.48,49.53
7,2013,2,361.37,557.99,111.28,53.57
8,1960,2,859.38,636.41,111.47,75.64
8,1955,2,855.24,640.19,103.24,50.92
8,2013,2,362.29,558.24,111.47,54.42
9,1960,2,858.98,636.34,110.52,73.8
9,1955,2,852.1,640.38,96.53,47.97
9,2013,2,362.82,558.47,111.51,54.66
10,1960,2,858.45,637.64,109.29,70.79
10,1955,2,851.79,643.17,96.87,52.01
10,2013,2,362.88,558.7,111.3,55.04
