frame,track_id,class_id,x_center,y_center,width,height
1,53754,2,675.25,693.86,201.49,94.85
1,53762,2,358.43,751.26,181.74,101.6
1,53771,2,79.03,868.42,158.07,107.26
1,53301,2,357.75,632.03,127.0,77.19
1,53770,2,424.28,802.51,179.47,116.24
1,53788,2,194.44,897.22,147.84,75.29
1,53935,2,1780.52,682.77,227.65,107.23
1,53997,2,1482.7,738.89,264.02,122.39
1,54072,2,1836.46,453.31,77.69,43.62
1,53930,2,1591.22,550.2,172.62,64.32
2,53754,2,675.12,693.79,201.37,94.72
2,53762,2,358.1,751.34,180.64,101.42
2,53771,2,79.0,868.29,157.97,106.85
2,53301,2,357.25,632.47,128.13,77.31
2,53770,2,424.33,802.73,178.47,116.74
2,53788,2,194.42,897.22,147.91,75.23
2,53935,2,1831.27,677.66,166.86,105.62
2,53997,2,1532.08,730.37,261.51,120.81
2,54072,2,1836.19,453.12,75.72,41.6
2,54028,2,1560.03,487.82,119.99,42.69
3,53754,2,675.22,693.86,202.27,95.04
3,53762,2,357.84,751.38,179.96,101.41
3,53771,2,79.35,868.62,158.61,107.6
3,53301,2,357.8,632.55,127.06,77.15
3,53770,2,425.99,803.27,176.02,117.25
3,53788,2,194.55,897.21,147.79,74.96
3,53997,2,1596.88,721.53,258.88,115.95
3,53930,2,1620.37,546.2,145.7,70.85
4,53754,2,675.36,693.66,202.95,94.39
4,53762,2,358.68,751.1,181.5,101.36
4,53771,2,79.58,868.78,159.16,107.86
4,53301,2,358.09,632.49,126.12,76.88
4,53770,2,426.02,803.06,176.2,116.18
4,53788,2,194.55,897.48,147.92,75.49
4,53997,2,1661.62,709.78,253.92,115.57
5,53754,2,675.27,693.6,203.07,94.17
5,53762,2,357.84,751.24,179.92,101.04
5,53771,2,79.67,868.71,159.26,107.76
5,53301,2,357.85,632.35,126.77,77.11
5,53770,2,425.89,803.41,176.5,115.68
5,53788,2,194.4,897.25,148.1,76.19
5,53997,2,1706.62,704.21,256.04,113.99
6,53754,2,675.33,693.52,203.36,94.21
6,53762,2,357.52,751.24,179.31,101.12
6,53771,2,79.9,868.88,159.78,107.74
6,53301,2,356.68,632.22,128.75,77.58
6,53770,2,425.49,803.07,177.79,114.81
6,53788,2,194.52,896.8,147.59,76.03
6,53997,2,1736.35,701.05,256.34,110.81
7,53754,2,674.87,693.56,202.77,94.52
7,53762,2,357.29,751.41,178.84,101.19
7,53771,2,79.6,869.22,159.2,108.35
7,53301,2,357.35,632.3,127.35,77.45
7,53770,2,425.31,802.84,178.19,115.18
7,53788,2,194.59,896.93,147.28,76.8
7,53997,2,1748.75,699.89,256.49,109.51
8,53754,2,674.74,693.53,202.33,94.35
8,53762,2,357.33,751.4,179.03,101.35
8,53771,2,79.38,869.1,158.76,108.35
8,53301,2,356.39,632.35,129.4,77.95
8,53770,2,425.14,803.02,178.19,114.97
8,53788,2,194.57,897.22,147.49,77.08
8,53997,2,1753.1,699.18,258.21,109.45
9,53754,2,674.83,693.45,201.94,94.1
9,53762,2,357.5,751.45,179.32,101.6
9,53771,2,79.51,869.27,159.01,108.45
9,53301,2,357.0,632.44,128.19,77.64
9,53770,2,424.4,803.14,178.96,114.9
9,53788,2,194.61,897.46,147.3,76.66
9,53997,2,1755.66,698.86,256.61,108.64
10,53754,2,675.19,693.46,201.12,94.83
10,53762,2,357.69,751.35,179.69,101.45
10,53771,2,79.44,869.21,158.77,108.49
10,53301,2,357.86,632.53,127.01,77.92
10,53770,2,424.06,803.32,179.1,115.53
10,53788,2,194.28,897.39,148.51,77.17
10,53997,2,1767.92,697.45,258.71,111.71
