frame,track_id,class_id,x_center,y_center,width,height
1,58,2,907.58,721.78,162.6,121.35
1,74,2,481.15,872.78,353.66,209.1
1,99,2,770.12,869.95,287.95,220.37
1,62,2,743.73,710.7,190.65,116.27
1,66,2,980.09,629.55,104.64,86.82
2,58,2,907.73,721.88,163.6,120.39
2,74,2,480.33,872.62,350.77,209.45
2,99,2,769.95,869.78,288.56,220.16
2,62,2,741.88,712.2,196.4,114.26
2,66,2,979.79,628.73,105.45,88.45
3,58,2,907.34,722.74,164.06,123.34
3,74,2,481.52,871.49,353.55,208.63
3,99,2,770.01,869.62,288.4,219.63
3,62,2,742.06,712.41,196.7,115.92
3,66,2,980.74,628.59,105.9,88.61
3,217,5,227.5,719.82,450.53,323.58
4,58,2,907.53,723.08,164.61,123.44
4,74,2,481.14,873.12,354.26,206.67
4,99,2,769.25,870.42,288.32,220.44
4,62,2,743.19,711.96,192.48,115.24
4,217,5,182.27,712.73,357.9,272.53
4,205,2,325.39,1151.55,361.11,91.16
5,58,2,907.8,720.71,162.08,117.9
5,74,2,481.33,870.96,353.45,207.07
5,99,2,769.33,869.64,288.03,219.62
5,62,2,743.25,710.96,193.18,116.76
5,205,2,323.95,1151.53,359.13,92.21
6,58,2,906.86,719.29,160.89,111.41
6,74,2,481.15,872.11,353.47,207.64
6,99,2,769.18,869.92,289.27,220.02
6,62,2,742.72,710.38,190.85,117.34
6,205,2,323.3,1151.72,359.24,93.0
6,66,2,981.09,628.15,106.57,87.03
7,58,2,907.74,718.91,160.57,110.42
7,74,2,481.27,871.94,353.31,207.98
7,99,2,769.32,870.2,289.07,220.91
7,62,2,744.44,711.29,192.66,116.87
7,205,2,323.44,1151.56,357.99,93.66
7,217,2,224.09,741.94,290.52,161.9
8,58,2,910.41,718.18,164.75,108.72
8,74,2,481.39,872.84,353.93,208.72
8,99,2,770.38,869.93,288.55,219.32
8,62,2,743.58,712.31,191.1,115.41
8,205,2,323.47,1151.55,356.58,93.72
8,238,2,1119.39,697.32,106.65,90.11
8,217,2,222.13,749.66,284.74,142.37
9,58,2,909.36,720.91,164.21,111.08
9,74,2,481.61,870.99,354.24,207.64
9,99,2,770.32,869.58,287.19,218.99
9,62,2,744.85,713.46,193.52,114.68
9,205,2,323.63,1151.3,356.58,93.88
9,238,2,1122.36,675.91,96.08,73.03
9,217,2,221.63,752.24,281.66,137.99
9,66,2,980.41,630.23,103.69,87.11
10,58,2,909.26,722.77,162.26,117.28
10,74,2,481.26,873.01,354.34,208.8
10,99,2,770.93,868.99,287.82,218.34
10,62,2,746.0,710.91,196.34,119.24
10,205,2,325.76,1151.35,351.74,93.26
10,217,2,221.53,751.84,281.45,138.77
