frame,track_id,class_id,x_center,y_center,width,height
1,518,2,855.81,621.52,122.55,77.96
2,518,2,856.18,620.86,123.77,78.7
3,518,2,855.79,620.83,123.97,78.48
4,518,2,856.14,620.22,125.14,78.32
5,518,2,854.26,619.85,121.31,80.1
6,518,2,855.26,620.71,121.47,78.13
7,518,2,855.71,621.9,121.95,78.09
7,708,2,470.77,624.51,160.63,71.86
8,518,2,855.71,622.07,122.78,77.03
8,709,2,1093.84,851.47,189.45,197.89
9,518,2,855.31,620.95,120.14,79.76
9,709,2,1112.3,792.97,159.86,162.67
9,713,0,1515.6,1113.6,124.74,164.13
9,708,2,451.72,625.7,203.96,73.04
10,518,2,856.01,620.88,121.68,78.68
10,709,2,1129.59,742.3,139.81,137.66
10,708,2,462.42,625.13,179.91,71.71
