frame,track_id,class_id,x_center,y_center,width,height
1,6703,2,477.91,627.23,143.91,62.29
2,6703,2,478.94,628.29,141.99,59.88
2,6713,2,1013.83,1018.28,297.91,315.47
2,6714,2,1104.25,724.62,146.14,165.67
2,6715,2,1134.73,629.17,67.78,49.91
3,6713,2,1013.86,1018.33,297.44,315.65
3,6714,2,1104.14,724.67,145.76,165.52
3,6715,2,1134.69,629.17,67.64,49.62
4,6713,2,1014.0,1018.99,297.84,316.63
4,6714,2,1104.27,724.63,145.93,166.04
4,6715,2,1134.56,629.18,67.8,49.18
5,6713,2,1013.97,1019.03,297.97,316.06
5,6714,2,1104.32,724.81,145.83,165.95
5,6715,2,1134.5,629.12,67.79,49.1
5,6719,0,1564.8,840.28,58.33,140.05
5,6703,2,479.08,628.23,142.02,60.85
6,6713,2,1013.9,1020.65,297.41,318.75
6,6714,2,1104.24,724.67,146.33,166.14
6,6715,2,1134.57,628.85,67.84,49.93
6,6721,0,1503.72,1096.94,110.62,203.06
6,6703,2,477.77,628.36,144.74,60.39
7,6713,2,1013.38,1019.71,298.05,317.9
7,6714,2,1104.39,724.25,146.87,167.0
7,6715,2,1134.58,629.0,67.4,48.58
7,6703,2,477.85,628.03,145.26,61.37
7,6724,0,1549.67,1050.44,99.26,235.1
8,6713,2,1013.42,1018.78,298.1,316.45
8,6714,2,1104.51,724.34,146.77,166.8
8,6715,2,1135.36,628.9,67.09,48.81
8,6729,0,1502.13,940.06,89.6,234.78
9,6713,2,1013.58,1017.6,298.08,314.92
9,6714,2,1104.49,723.6,146.68,166.91
9,6715,2,1134.76,628.6,67.34,49.49
9,6729,0,1523.81,904.26,72.37,182.14
9,6734,0,1473.04,896.08,67.42,186.02
10,6713,2,1013.55,1017.35,297.8,314.44
10,6714,2,1104.47,723.67,146.64,166.64
10,6715,2,1134.46,628.48,67.56,49.76
10,6735,0,1616.2,927.86,73.61,167.01
