frame,track_id,class_id,x_center,y_center,width,height
1,36668,2,1892.86,551.17,52.85,50.18
1,36604,2,50.14,984.2,99.91,107.96
1,36605,2,134.86,863.51,269.73,136.44
2,36668,2,1892.78,551.05,52.92,51.41
2,36604,2,50.06,983.67,99.49,107.0
2,36605,2,135.04,863.3,269.92,136.11
3,36604,2,49.88,986.72,99.3,113.86
3,36605,2,135.56,863.27,271.08,136.26
4,36604,2,49.9,992.0,99.41,125.16
4,36605,2,134.76,863.34,269.48,136.3
4,36668,2,1893.1,552.21,52.38,52.51
5,36604,2,49.83,992.48,99.25,125.85
5,36605,2,135.14,863.35,270.12,136.03
5,36668,2,1893.15,551.55,52.32,51.86
5,36628,2,606.47,641.76,103.38,54.29
6,36604,2,49.92,988.24,99.45,117.17
6,36605,2,135.05,863.48,270.02,135.92
6,36668,2,1893.27,551.8,52.12,52.63
7,36604,2,49.72,988.46,98.94,117.24
7,36605,2,134.78,862.96,269.35,136.01
8,36604,2,49.67,997.3,98.89,134.85
8,36605,2,134.63,863.5,268.9,135.2
8,36668,2,1893.32,552.16,52.06,52.7
9,36604,2,49.29,995.4,98.17,130.69
9,36605,2,135.54,863.64,270.79,135.62
9,36628,2,606.5,642.75,103.47,56.9
10,36604,2,49.02,990.86,97.54,121.78
