frame,track_id,class_id,x_center,y_center,width,height
1,72125,0,1235.11,862.99,43.56,103.9
1,72291,2,298.94,652.39,157.86,92.58
1,72293,2,628.46,660.44,166.02,89.77
2,72291,2,318.25,651.39,188.68,83.65
2,72293,2,628.26,660.01,165.4,88.82
3,72293,2,628.37,660.8,165.16,89.92
3,72306,2,265.89,637.89,91.94,62.31
4,72293,2,627.23,660.05,168.41,89.61
4,72306,2,265.92,638.01,92.39,62.4
5,72293,2,627.95,657.7,167.09,87.55
5,72306,2,266.01,637.77,92.59,62.01
6,72293,2,628.84,657.95,166.53,86.68
6,72306,2,266.18,637.63,92.8,61.92
6,72320,2,703.01,697.35,168.97,94.25
7,72293,2,629.13,658.16,166.59,86.97
7,72306,2,266.05,638.54,93.21,63.78
7,72320,2,705.51,696.8,163.94,94.71
8,72293,2,629.18,658.69,167.2,87.62
8,72306,2,266.36,633.78,92.63,55.98
8,72320,2,707.04,696.7,164.66,95.71
9,72293,2,629.35,659.03,167.57,88.53
9,72320,2,707.39,697.09,162.82,96.4
9,71813,5,211.86,780.58,423.05,349.21
10,72293,2,629.31,659.45,167.97,89.29
10,72320,2,706.14,696.36,161.06,94.79
10,71813,5,225.96,785.57,451.93,355.19
