frame,track_id,class_id,x_center,y_center,width,height
1,113254,2,379.05,820.69,263.61,155.63
1,113256,2,73.11,968.22,146.23,131.11
1,113192,2,503.24,696.63,184.42,73.07
1,113082,2,695.82,689.98,152.58,88.4
1,113169,2,149.2,852.33,240.28,148.35
1,112973,2,380.25,631.51,143.37,64.45
1,113323,5,1818.13,496.34,202.26,111.38
1,113284,2,1325.76,418.32,72.18,26.38
1,113321,2,1843.04,542.5,145.85,53.75
2,113254,2,379.0,820.75,263.33,155.5
2,113256,2,73.33,969.67,146.65,130.67
2,113192,2,503.4,696.87,184.59,73.77
2,113082,2,696.11,689.97,152.99,88.61
2,113169,2,149.39,852.12,240.37,148.11
2,112973,2,380.33,631.6,143.17,64.61
2,113323,5,1817.33,500.53,203.57,125.55
2,113284,2,1325.72,418.3,72.79,26.12
2,113321,2,1842.8,544.73,151.71,58.15
2,113351,2,1500.48,556.68,170.07,65.98
3,113254,2,379.1,820.72,263.24,155.5
3,113256,2,73.45,970.31,146.9,130.41
3,113192,2,503.51,696.98,184.52,73.7
3,113082,2,696.28,689.99,153.04,88.43
3,113169,2,149.46,852.23,240.62,148.31
3,112973,2,380.4,631.51,143.13,64.52
3,113323,5,1817.98,497.48,203.37,114.58
3,113321,2,1848.75,547.13,141.67,60.71
4,113254,2,378.96,820.71,263.3,155.71
4,113256,2,73.32,969.62,146.65,129.61
4,113192,2,503.49,697.4,184.88,74.4
4,113082,2,696.35,690.06,153.71,88.54
4,113169,2,149.49,852.25,241.2,148.69
4,112973,2,380.33,631.64,143.05,64.92
4,113323,5,1817.5,502.44,203.43,125.36
4,113321,2,1845.24,546.57,149.44,60.52
4,113284,2,1325.84,418.29,72.12,26.34
4,113351,2,1494.3,536.43,145.41,64.5
5,113254,2,378.94,820.76,263.4,155.23
5,113256,2,73.37,970.15,146.73,129.67
5,113192,2,503.66,697.09,184.91,73.91
5,113082,2,696.41,690.04,153.53,88.3
5,113169,2,149.49,852.03,241.17,148.17
5,112973,2,380.32,631.57,142.69,64.7
5,113323,5,1817.41,501.64,203.3,124.72
5,113434,2,1666.27,487.07,121.96,66.79
5,113284,2,1325.99,418.63,71.18,26.01
5,113419,2,1890.15,572.7,57.99,71.99
6,113254,2,379.06,820.8,263.78,155.21
6,113256,2,73.51,970.3,147.02,128.99
6,113192,2,503.83,697.0,184.97,73.7
6,113082,2,696.54,690.15,153.82,87.95
6,113169,2,149.47,851.99,241.09,148.15
6,112973,2,380.22,631.62,142.82,64.86
6,113323,5,1816.65,505.5,204.85,133.95
6,113434,2,1658.58,488.23,133.21,66.57
6,113284,2,1326.73,418.34,72.37,25.76
7,113254,2,378.98,820.74,263.6,155.16
7,113256,2,73.28,970.09,146.56,129.88
7,113192,2,503.86,696.57,184.79,72.83
7,113082,2,696.3,690.02,152.79,87.76
7,113169,2,149.55,852.22,241.2,148.61
7,112973,2,380.26,631.59,142.86,64.71
7,113323,5,1817.13,507.29,203.93,134.76
7,113434,2,1649.23,487.31,138.64,64.66
7,113321,2,1842.28,547.64,153.77,61.7
8,113254,2,379.49,820.1,263.65,154.79
8,113256,2,73.45,969.03,146.91,131.4
8,113192,2,503.21,698.28,187.56,76.52
8,113082,2,697.13,689.6,156.26,88.5
8,113169,2,149.41,852.41,240.69,147.99
8,112973,2,380.74,631.38,142.73,64.93
8,113323,5,1818.49,504.33,200.99,132.79
8,113434,2,1633.71,486.35,142.7,63.89
8,113321,2,1840.3,546.6,158.77,60.82
8,113284,2,1324.94,418.78,75.18,25.87
9,113254,2,378.74,823.05,262.64,160.25
9,113256,2,73.47,967.87,146.95,131.79
9,113192,2,503.06,699.87,189.32,79.99
9,113082,2,697.75,689.72,157.61,89.3
9,113169,2,149.95,853.04,242.05,149.3
9,112973,2,380.44,631.36,142.7,65.12
9,113323,5,1818.82,502.36,200.46,128.09
9,113434,2,1597.87,483.32,141.12,61.22
9,113321,2,1839.85,546.27,159.91,60.41
10,113254,2,379.17,821.14,262.95,156.46
10,113256,2,73.29,968.5,146.57,130.09
10,113192,2,502.51,700.6,189.26,80.42
10,113082,2,693.96,705.71,171.94,125.81
10,113169,2,149.33,853.46,241.09,149.33
10,112973,2,380.28,631.46,142.71,65.26
10,113323,5,1818.92,500.16,200.19,129.88
10,113321,2,1840.18,546.1,159.34,60.14
10,113143,2,1610.18,541.81,172.28,83.05
