frame,track_id,class_id,x_center,y_center,width,height
1,1629,2,952.71,659.46,117.01,94.85
2,1629,2,952.81,659.24,117.12,95.68
3,1629,2,952.84,659.4,116.81,95.51
4,1629,2,952.72,659.39,116.59,95.64
4,1664,5,221.59,702.43,441.96,332.05
5,1629,2,952.73,659.36,116.67,95.92
6,1629,2,952.63,659.51,116.93,95.9
6,1665,7,798.06,791.99,278.84,249.48
7,1629,2,952.54,659.42,117.33,95.99
7,1666,5,380.69,561.99,179.4,101.15
8,1629,2,952.29,659.43,117.65,95.87
8,1666,5,392.47,570.5,214.37,116.55
8,1665,7,798.24,791.78,280.14,248.82
9,1629,2,952.52,659.27,117.1,95.94
9,1666,5,420.78,583.36,206.36,139.01
9,1665,7,798.3,791.8,279.51,247.34
10,1629,2,952.72,659.29,116.58,95.95
10,1666,5,435.56,600.83,194.17,165.93
