frame,track_id,class_id,x_center,y_center,width,height
1,6399,2,981.8,646.56,91.43,88.42
1,6443,2,489.79,864.28,375.63,197.42
1,6238,2,477.18,625.77,144.36,68.19
1,6450,2,745.96,705.94,173.12,106.21
2,6399,2,981.72,646.72,90.87,85.6
2,6443,2,488.16,866.09,376.45,200.58
2,6238,2,476.74,625.95,145.88,68.25
2,6450,2,746.72,704.84,173.48,106.18
2,6464,2,676.56,942.2,350.73,242.0
2,6465,2,917.71,717.18,152.32,113.49
2,6378,2,1171.72,580.91,96.63,69.42
2,6394,2,855.36,633.9,116.3,81.7
3,6399,2,982.09,645.51,91.06,84.86
3,6443,2,486.35,868.15,377.29,203.57
3,6238,2,476.76,625.74,145.95,68.55
3,6450,2,747.07,704.46,173.4,106.16
3,6464,2,676.63,941.95,350.38,241.39
3,6465,2,917.94,717.24,151.9,113.04
4,6399,2,981.08,646.64,90.63,84.03
4,6443,2,484.19,868.39,378.53,202.97
4,6450,2,746.16,704.94,173.9,106.91
4,6464,2,676.78,942.32,350.69,242.55
4,6465,2,918.16,717.26,151.77,112.99
4,6394,2,855.04,635.22,118.02,85.14
5,6399,2,981.07,645.93,90.46,83.88
5,6443,2,483.14,868.91,378.25,203.09
5,6450,2,746.51,704.59,173.32,106.4
5,6464,2,676.7,942.45,350.89,242.68
5,6465,2,918.24,717.22,151.83,113.52
5,6394,2,855.1,635.79,118.24,84.78
6,6399,2,981.15,645.31,90.23,84.75
6,6443,2,481.93,869.15,379.16,203.28
6,6450,2,745.88,705.05,173.99,107.19
6,6464,2,676.73,942.53,350.8,242.89
6,6465,2,918.25,717.29,151.82,113.64
6,6394,2,855.48,635.1,118.39,85.02
7,6399,2,980.65,646.08,90.43,84.98
7,6443,2,481.04,869.27,379.91,203.25
7,6450,2,745.96,704.99,173.8,107.38
7,6464,2,676.6,942.58,350.98,242.98
7,6465,2,918.48,717.23,150.93,113.17
7,6477,2,1208.8,564.84,76.51,57.72
8,6399,2,981.02,644.77,90.21,85.15
8,6443,2,480.13,869.75,380.74,203.45
8,6450,2,746.2,705.17,174.18,107.55
8,6464,2,676.48,942.7,351.2,242.98
8,6465,2,918.36,717.18,151.72,114.51
8,6394,2,855.02,633.69,119.75,88.7
9,6399,2,981.16,644.94,90.49,84.32
9,6443,2,479.34,870.35,381.18,203.68
9,6450,2,745.68,705.18,174.0,107.57
9,6464,2,676.4,942.68,351.36,242.8
9,6465,2,918.24,716.91,151.79,113.99
9,6434,0,1677.88,1085.73,106.41,221.91
10,6399,2,981.12,645.13,90.48,83.65
10,6443,2,478.81,870.71,381.74,204.07
10,6450,2,745.72,705.27,173.72,107.79
10,6464,2,676.36,942.84,351.41,242.99
10,6465,2,918.25,717.02,151.68,113.69
10,6238,2,477.28,627.31,144.52,63.73
