frame,track_id,class_id,x_center,y_center,width,height
1,130130,0,1111.26,644.15,23.42,68.64
1,130123,0,1275.88,609.99,37.68,81.68
2,130130,0,1110.82,643.9,23.36,68.72
2,130123,0,1276.75,609.23,37.88,79.21
3,130130,0,1110.12,643.79,23.5,68.05
3,130123,0,1276.27,609.53,37.21,77.48
4,130130,0,1110.0,645.1,23.75,69.05
4,130123,0,1276.13,609.49,36.63,77.63
5,130130,0,1110.26,645.56,24.97,71.95
5,130123,0,1274.71,608.11,32.92,80.0
6,130130,0,1110.1,644.86,23.45,69.05
6,130123,0,1270.39,606.82,32.26,78.09
7,130130,0,1109.97,645.28,23.27,68.91
7,130123,0,1265.67,601.79,35.14,74.22
8,130130,0,1110.0,645.23,22.99,69.22
8,130123,0,1264.19,598.28,34.54,67.7
9,130130,0,1110.25,644.75,22.9,67.84
10,130130,0,1110.24,644.54,23.07,67.79
10,130123,0,1265.49,602.18,33.0,69.66
