frame,track_id,class_id,x_center,y_center,width,height
1,56869,2,408.35,617.02,109.54,59.73
1,55511,2,266.75,653.4,99.09,76.53
2,56869,2,408.22,617.0,109.27,59.64
2,55511,2,265.56,649.16,97.65,70.23
3,56869,2,408.14,616.9,109.25,59.69
3,55511,2,265.21,648.66,97.62,70.28
4,56869,2,408.12,616.89,109.13,59.8
4,55511,2,265.27,647.77,97.49,69.16
5,56869,2,408.13,616.94,109.36,59.8
5,55511,2,265.3,646.68,97.37,66.89
6,56869,2,408.29,616.84,109.56,60.36
6,55511,2,265.26,642.14,95.97,59.59
7,56869,2,409.66,616.3,112.02,60.24
7,55511,2,265.69,646.03,96.71,66.09
8,56869,2,409.02,615.99,110.95,60.47
8,55511,2,266.42,652.03,99.21,75.15
8,55559,2,1460.41,525.96,135.26,55.29
9,56869,2,409.07,616.43,110.57,59.38
9,56944,0,1519.78,893.1,38.67,116.6
10,56869,2,409.15,615.98,108.68,60.65
10,56944,0,1516.21,891.16,35.33,115.19
10,55511,2,266.96,655.63,101.14,78.86
