frame,track_id,class_id,x_center,y_center,width,height
1,106358,2,187.37,840.04,286.24,133.66
1,106557,0,1010.63,927.46,49.69,126.24
1,106564,0,1136.07,886.49,54.21,128.07
1,106568,0,1065.62,865.45,46.71,129.06
2,106358,2,231.06,821.54,269.99,131.55
2,106557,0,994.66,978.65,53.36,141.1
2,106564,0,1128.41,931.69,55.38,124.48
3,106594,2,694.64,691.66,170.8,91.63
3,106563,0,1409.64,599.17,30.56,68.86
3,106331,2,408.16,761.71,204.64,112.35
4,106545,0,1446.09,593.84,24.59,65.71
4,106358,2,282.91,849.43,295.54,145.42
4,106557,0,982.98,1051.2,52.52,136.29
6,106644,0,1837.34,535.88,35.34,59.1
6,106594,2,718.26,682.9,149.57,87.67
6,106331,2,417.01,728.28,169.06,102.07
7,106644,0,1839.8,542.71,33.64,60.27
7,106358,2,397.2,820.61,231.46,125.93
8,106644,0,1844.62,548.23,30.83,61.65
8,106674,0,1495.64,568.34,34.12,59.37
9,106644,0,1850.79,554.72,30.93,61.97
9,106299,2,515.42,707.34,192.8,93.57
10,106644,0,1859.21,564.68,30.43,62.87
