frame,track_id,class_id,x_center,y_center,width,height
1,2503,2,990.77,629.05,96.09,74.98
1,2513,2,844.28,782.0,214.55,165.38
1,2544,2,406.73,546.04,114.83,66.62
2,2503,2,991.35,629.41,97.15,76.67
2,2513,2,844.42,782.03,214.66,165.77
2,2544,2,406.44,545.85,114.65,66.61
3,2503,2,991.28,629.43,96.61,75.87
3,2513,2,844.59,781.93,214.56,165.53
4,2503,2,991.34,629.82,96.93,76.86
4,2513,2,844.37,781.81,214.79,164.94
4,2544,2,406.42,545.81,114.85,65.77
5,2503,2,991.13,629.81,96.24,76.99
5,2513,2,844.47,781.79,214.82,164.92
5,2544,2,406.11,545.82,113.38,64.38
6,2503,2,991.86,630.16,96.92,78.17
6,2513,2,844.54,781.55,214.88,163.88
6,2544,2,406.32,546.28,114.77,65.95
7,2503,2,991.99,629.77,98.21,77.8
7,2513,2,844.46,781.31,214.54,164.37
7,2544,2,406.23,546.75,115.23,67.65
8,2503,2,990.25,629.81,95.42,78.47
8,2513,2,843.99,781.44,215.18,164.55
9,2503,2,990.9,629.8,95.39,77.22
9,2513,2,844.54,782.0,214.52,165.55
9,2544,2,406.2,546.03,115.52,66.02
10,2503,2,989.84,630.78,95.16,78.78
10,2513,2,844.9,782.08,215.16,165.08
10,2544,2,406.0,546.13,116.41,66.1
