frame,track_id,class_id,x_center,y_center,width,height
1,93603,2,643.94,717.99,193.32,101.23
1,93619,2,208.88,899.36,333.28,163.07
1,93621,2,341.57,772.38,250.98,118.65
1,93623,2,320.4,853.45,117.82,76.74
1,93508,2,587.11,677.16,192.41,101.43
2,93603,2,644.14,716.52,192.61,102.58
2,93619,2,206.31,899.78,333.6,162.81
2,93621,2,341.85,773.17,251.29,119.81
2,93623,2,320.14,853.64,118.08,77.0
2,93822,2,1490.75,760.04,268.03,123.19
2,93824,2,1817.98,713.1,204.04,106.93
2,93508,2,587.22,677.43,192.62,101.83
2,93022,2,284.24,508.88,68.24,58.53
3,93603,2,644.81,715.76,193.58,103.85
3,93619,2,207.01,899.48,333.48,163.86
3,93621,2,341.79,773.49,251.15,120.37
3,93623,2,320.07,853.59,118.2,76.73
3,93822,2,1509.48,756.49,267.58,120.69
3,93824,2,1834.01,704.79,170.72,110.86
3,93508,2,587.38,677.74,193.07,102.04
3,93729,2,1129.12,461.78,78.77,35.81
4,93603,2,644.65,715.51,193.28,104.78
4,93619,2,206.76,899.58,333.12,164.01
4,93621,2,342.18,774.32,252.08,121.95
4,93623,2,320.24,853.48,117.55,76.56
4,93822,2,1518.65,754.78,267.24,119.68
4,93508,2,587.29,678.16,192.66,102.67
5,93603,2,644.59,715.67,193.02,104.21
5,93619,2,206.76,899.41,332.98,164.04
5,93621,2,342.12,773.87,251.88,120.97
5,93623,2,320.16,853.34,117.7,76.28
5,93822,2,1547.98,749.56,264.48,119.72
5,93508,2,587.2,677.92,192.63,102.2
6,93603,2,644.29,717.69,193.78,103.07
6,93619,2,206.94,899.42,333.18,164.19
6,93621,2,341.91,773.65,251.83,120.51
6,93623,2,320.34,853.58,117.26,76.67
6,93822,2,1647.32,732.56,262.63,114.58
6,93508,2,586.92,677.88,191.99,101.72
6,93837,2,1186.62,802.73,255.66,136.81
7,93603,2,644.47,718.17,194.36,103.29
7,93619,2,206.68,899.45,332.29,164.0
7,93621,2,341.95,774.31,251.6,121.77
7,93623,2,320.26,853.77,117.46,77.26
7,93508,2,587.54,678.28,193.17,103.18
7,93022,2,284.94,508.39,68.91,56.39
7,93824,2,1826.3,705.31,186.21,105.23
8,93603,2,643.96,718.99,192.61,100.51
8,93619,2,207.33,899.41,333.59,164.82
8,93621,2,346.0,771.29,248.29,120.53
8,93623,2,321.19,851.31,115.84,72.81
8,93508,2,597.89,671.31,191.01,99.34
9,93603,2,654.02,714.15,198.35,104.94
9,93619,2,208.15,898.92,334.64,165.47
9,93621,2,378.65,759.74,228.5,119.47
9,93623,2,321.8,851.28,114.1,72.69
9,93822,2,1747.1,709.95,242.3,112.53
10,93603,2,676.38,701.34,187.11,105.78
10,93619,2,215.31,896.49,337.21,167.73
