frame,track_id,class_id,x_center,y_center,width,height
2,114626,0,994.75,1126.55,69.82,137.78
2,114629,0,1118.27,643.23,27.25,67.56
2,113968,2,613.87,547.79,104.7,50.27
3,114626,0,1004.18,1090.19,57.6,139.1
3,114629,0,1118.14,643.95,28.35,66.18
4,114626,0,1011.24,1039.11,52.52,132.06
4,114629,0,1115.36,644.43,29.68,66.22
5,114626,0,1006.88,996.88,50.05,128.74
5,114629,0,1112.58,643.21,29.16,65.74
7,114641,0,1095.43,639.0,33.8,61.06
7,114626,0,1020.61,910.2,46.31,116.69
8,114641,0,1096.14,639.85,33.82,60.08
9,114641,0,1098.52,640.36,33.91,59.91
10,114641,0,1101.12,640.38,37.82,60.57
10,114298,2,126.42,942.42,252.0,161.54
