frame,track_id,class_id,x_center,y_center,width,height
1,74,2,642.5,770.7,253.31,153.43
4,335,2,1144.74,663.07,107.96,96.72
5,335,2,1147.52,661.12,107.49,92.4
5,338,2,1046.57,1048.1,306.74,292.66
5,58,2,733.81,890.55,310.46,220.92
5,310,2,474.49,623.63,151.54,70.91
6,335,2,1144.36,648.92,108.36,88.45
6,310,2,466.83,624.92,167.53,72.05
6,66,2,884.12,744.61,173.13,128.04
7,344,2,842.43,633.13,106.81,71.82
8,344,2,844.43,633.44,114.57,75.97
8,347,2,1144.12,787.85,150.26,145.18
9,344,2,845.92,634.15,114.02,75.74
9,347,2,1153.94,768.27,146.41,143.61
10,344,2,839.69,633.56,104.36,75.43
10,347,2,1162.03,744.03,141.49,129.04
10,352,2,967.79,642.39,92.27,94.51
