frame,track_id,class_id,x_center,y_center,width,height
1,53062,2,405.63,582.32,110.84,43.65
1,53075,2,487.99,714.97,213.53,82.17
1,52440,2,760.51,676.38,163.12,86.66
1,51270,2,415.27,809.85,199.53,111.07
2,53062,2,405.47,582.43,110.91,43.89
2,53075,2,488.34,714.97,213.17,81.67
2,52440,2,760.48,676.28,163.17,86.71
2,51270,2,415.08,809.53,198.55,110.49
2,53083,2,107.22,949.38,213.88,153.96
3,53062,2,405.7,582.45,111.27,43.88
3,53075,2,488.25,715.12,213.58,81.96
3,52440,2,760.18,676.35,163.31,86.85
3,51270,2,414.72,809.49,197.61,110.23
3,53083,2,108.32,948.51,216.16,154.84
4,53075,2,488.02,715.09,213.35,81.51
4,52440,2,759.99,676.36,162.99,86.72
4,51270,2,414.64,809.31,197.62,110.3
4,53083,2,108.58,948.54,216.66,155.3
5,53075,2,488.16,715.1,213.18,81.45
5,52440,2,759.57,676.49,163.46,86.92
5,51270,2,414.1,809.05,196.92,109.94
5,53083,2,108.64,948.35,216.78,154.82
5,53092,2,143.18,844.26,274.48,112.65
6,53075,2,488.17,715.03,213.17,81.63
6,52440,2,759.3,676.53,163.31,86.94
6,51270,2,414.09,808.94,197.07,109.69
6,53083,2,108.52,948.37,216.57,154.74
6,53092,2,143.27,844.43,274.96,112.93
6,53062,2,405.51,582.22,110.78,43.99
7,53075,2,488.3,714.8,213.33,81.76
7,52440,2,759.16,676.52,163.65,87.04
7,51270,2,414.32,808.95,197.28,110.32
7,53083,2,108.61,948.5,216.75,154.9
8,53075,2,488.13,714.88,213.71,82.19
8,52440,2,758.85,676.47,163.55,86.84
8,51270,2,414.7,809.04,197.47,109.89
8,53083,2,108.61,948.33,216.69,154.58
8,53092,2,142.8,844.05,274.07,112.09
8,53062,2,406.38,583.34,110.71,46.86
9,53075,2,488.12,714.75,213.54,82.03
9,52440,2,758.74,676.58,163.39,87.04
9,51270,2,414.99,809.12,197.99,110.09
9,53083,2,108.65,948.32,216.76,154.69
10,53075,2,487.93,714.88,213.69,82.39
10,52440,2,758.59,676.6,163.74,87.06
10,51270,2,414.48,808.78,198.49,108.97
10,53083,2,109.06,950.52,217.91,157.6
