frame,track_id,class_id,x_center,y_center,width,height
1,38893,2,257.89,876.62,283.46,158.05
1,38950,2,1887.74,553.06,62.96,57.91
1,38902,2,329.89,843.54,140.34,87.58
2,38893,2,258.19,876.44,284.2,157.85
2,38979,2,1819.61,728.65,198.07,112.5
3,38893,2,258.28,877.07,284.39,157.81
3,38979,2,1831.79,723.1,174.22,106.23
3,38902,2,331.43,843.52,138.58,87.2
4,38893,2,258.1,876.95,284.46,157.43
4,38979,2,1839.1,719.7,159.57,101.92
4,38950,2,1886.02,565.16,66.13,79.96
5,38893,2,258.68,876.42,286.15,158.47
5,38979,2,1839.6,717.77,157.49,101.52
5,38950,2,1886.64,557.19,65.1,66.78
6,38893,2,258.7,876.62,285.87,158.31
6,38979,2,1840.28,719.17,157.06,103.35
6,38950,2,1887.18,555.13,64.08,59.68
7,38893,2,257.83,876.54,284.42,158.62
7,38979,2,1842.5,722.13,154.37,104.81
7,38950,2,1887.37,555.05,63.61,55.95
8,38893,2,257.72,876.61,283.27,158.53
8,38979,2,1843.01,721.4,153.98,107.29
8,38950,2,1887.22,554.65,63.77,53.86
8,38902,2,335.21,843.25,128.29,86.96
9,38893,2,257.78,876.82,283.43,158.32
9,38950,2,1887.37,553.41,63.55,57.14
10,38893,2,257.98,876.88,284.09,158.34
