frame,track_id,class_id,x_center,y_center,width,height
1,13676,2,958.63,650.52,110.53,101.61
1,13690,2,837.85,639.13,116.89,83.99
1,13694,2,663.88,760.64,225.86,145.21
1,13759,2,861.27,770.64,201.13,154.46
1,13764,2,264.08,1020.75,527.49,333.44
1,13771,2,432.65,1077.14,520.59,233.59
2,13676,2,957.83,651.97,110.71,100.62
2,13690,2,837.72,640.89,117.59,84.71
2,13694,2,664.1,760.75,226.15,145.0
2,13759,2,868.55,763.54,195.66,147.45
2,13764,2,263.69,1021.7,527.25,330.48
2,13771,2,458.47,1065.16,532.59,254.93
2,13590,2,477.05,629.17,143.78,62.93
3,13676,2,956.78,652.61,111.77,101.27
3,13690,2,837.83,641.88,117.82,85.08
3,13694,2,664.09,760.97,225.77,145.37
3,13759,2,874.11,758.38,195.9,145.14
3,13764,2,261.98,1021.1,523.96,331.87
3,13771,2,540.67,1040.94,467.78,300.38
3,13590,2,477.28,629.46,143.02,63.34
4,13676,2,958.26,652.23,109.69,103.27
4,13690,2,837.57,642.46,118.25,85.07
4,13694,2,666.0,762.44,229.98,147.81
4,13759,2,879.47,751.69,194.46,143.7
4,13764,2,262.38,1020.78,522.69,337.03
4,13771,2,618.92,999.39,393.67,289.65
5,13676,2,957.35,654.3,109.38,100.86
5,13690,2,837.54,642.56,117.43,84.41
5,13694,2,669.05,762.44,235.98,148.15
5,13759,2,887.99,745.02,187.17,137.9
5,13764,2,262.46,1020.96,522.35,338.47
5,13771,2,639.77,981.34,373.94,281.5
5,13590,2,477.7,629.24,142.27,62.41
6,13676,2,957.16,653.87,109.83,102.93
6,13690,2,837.49,642.58,117.26,85.11
6,13694,2,669.94,762.03,237.27,147.69
6,13759,2,892.64,742.14,184.76,134.64
6,13764,2,262.49,1020.88,521.99,338.91
6,13771,2,644.37,975.13,369.09,277.38
7,13676,2,956.69,655.08,109.35,100.62
7,13690,2,837.5,642.91,117.14,84.54
7,13694,2,670.4,762.19,238.52,147.61
7,13759,2,893.87,740.94,184.3,135.03
7,13764,2,262.43,1021.03,521.94,339.13
7,13771,2,644.2,974.05,368.46,275.87
8,13676,2,958.62,652.72,107.41,104.85
8,13690,2,837.54,642.98,117.04,84.4
8,13694,2,671.1,762.52,240.01,147.97
8,13759,2,893.78,740.8,184.18,135.56
8,13764,2,262.32,1020.92,521.6,339.25
8,13771,2,642.91,974.14,369.45,274.93
8,13786,2,1143.71,598.75,78.98,60.78
8,13590,2,477.27,629.02,143.7,62.8
9,13676,2,958.56,652.91,109.1,103.63
9,13690,2,836.86,641.47,117.61,87.98
9,13694,2,671.7,762.74,241.43,147.92
9,13759,2,893.79,740.93,185.02,136.3
9,13764,2,262.28,1020.99,521.54,339.09
9,13771,2,641.55,974.29,370.17,273.67
9,13590,2,477.29,629.33,143.59,62.59
10,13676,2,958.71,653.39,109.52,102.58
10,13690,2,836.95,641.19,118.0,89.03
10,13694,2,671.91,762.72,241.68,148.14
10,13759,2,893.32,741.51,185.28,136.22
10,13764,2,262.24,1021.14,521.59,339.1
10,13771,2,640.09,975.11,371.22,273.28
10,13590,2,477.32,629.39,143.55,62.75
